gene_callers_id,source,accession,function,e_value,split,start_in_split,stop_in_split,percentage_in_split,MAG
83720,CAZyme,-,GH13_12.hmm,2.3e-16,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
88560,CAZyme,-,GH13_12.hmm,4.2e-16,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
76868,CAZyme,-,GH13_12.hmm,9e-16,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
91401,CAZyme,-,GH13_12.hmm,2.3e-15,CP_000000001010_split_00003,4744,6580,100,DA_MAG_00013
90520,CAZyme,-,GH13_12.hmm,4.8e-15,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
91396,CAZyme,-,GH13_12.hmm,6e-15,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
86099,CAZyme,-,GH13_12.hmm,9.1e-15,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
76867,CAZyme,-,GH13_12.hmm,1.4e-14,CP_000000000768_split_00002,18695,20642,100,DA_MAG_00030
79580,CAZyme,-,GH13_12.hmm,1.5e-13,CP_000000000810_split_00002,16652,18524,100,DA_MAG_00075
85189,CAZyme,-,GH13_12.hmm,5e-13,CP_000000000903_split_00003,6,2010,100,DA_MAG_00105
71851,CAZyme,-,GH13_13.hmm,1.6e-77,CP_000000000693_split_00002,12403,15226,100,DA_MAG_00026
71852,CAZyme,-,GH13_13.hmm,4.7e-71,CP_000000000693_split_00002,15293,18473,100,DA_MAG_00026
90764,CAZyme,-,GH13_13.hmm,2.9e-32,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
72592,CAZyme,-,GH13_13.hmm,3.0000000000000003e-31,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
86381,CAZyme,-,GH13_13.hmm,1.9e-30,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
90520,CAZyme,-,GH13_13.hmm,2.7000000000000002e-30,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
78441,CAZyme,-,GH13_13.hmm,5.2e-27,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
82642,CAZyme,-,GH13_13.hmm,1.0999999999999998e-24,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
87220,CAZyme,-,GH13_13.hmm,9e-24,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
92815,CAZyme,-,GH13_13.hmm,2.1e-23,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
85190,CAZyme,-,GH13_13.hmm,5.8e-21,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
86099,CAZyme,-,GH13_13.hmm,6.4e-21,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
92127,CAZyme,-,GH13_13.hmm,1.4e-20,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
71268,CAZyme,-,GH13_13.hmm,3.8e-20,CP_000000000685_split_00002,3795,5247,100,DA_MAG_00059
76868,CAZyme,-,GH13_13.hmm,6.7e-20,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
91396,CAZyme,-,GH13_13.hmm,5.3e-19,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
83720,CAZyme,-,GH13_13.hmm,7.6e-19,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
90472,CAZyme,-,GH13_13.hmm,1.6e-17,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
88560,CAZyme,-,GH13_13.hmm,9.5e-15,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
75089,CAZyme,-,GH13_13.hmm,4e-14,CP_000000000741_split_00003,17276,19202,100,DA_MAG_00039
71851,CAZyme,-,GH13_14.hmm,8.8e-109,CP_000000000693_split_00002,12403,15226,100,DA_MAG_00026
71852,CAZyme,-,GH13_14.hmm,1.9e-108,CP_000000000693_split_00002,15293,18473,100,DA_MAG_00026
90764,CAZyme,-,GH13_14.hmm,2.3e-50,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
86381,CAZyme,-,GH13_14.hmm,3.5e-50,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
72592,CAZyme,-,GH13_14.hmm,7e-36,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
78441,CAZyme,-,GH13_14.hmm,6.1e-35,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
92127,CAZyme,-,GH13_14.hmm,7.5e-35,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
82642,CAZyme,-,GH13_14.hmm,3e-34,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
85190,CAZyme,-,GH13_14.hmm,1.5e-32,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
76868,CAZyme,-,GH13_14.hmm,2.8e-31,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
86099,CAZyme,-,GH13_14.hmm,1.5000000000000001e-30,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
83720,CAZyme,-,GH13_14.hmm,2.5000000000000002e-30,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
92815,CAZyme,-,GH13_14.hmm,9.900000000000001e-30,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
90520,CAZyme,-,GH13_14.hmm,2.1999999999999996e-24,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
87220,CAZyme,-,GH13_14.hmm,5.8999999999999995e-24,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
90472,CAZyme,-,GH13_14.hmm,6e-22,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
88560,CAZyme,-,GH13_14.hmm,1.9e-21,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
91396,CAZyme,-,GH13_14.hmm,4.2e-20,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
91401,CAZyme,-,GH13_14.hmm,6e-19,CP_000000001010_split_00003,4744,6580,100,DA_MAG_00013
92758,CAZyme,-,GH13_14.hmm,1.5e-18,CP_000000001034_split_00001,1973,3662,100,DA_MAG_00086
75089,CAZyme,-,GH13_14.hmm,4e-18,CP_000000000741_split_00003,17276,19202,100,DA_MAG_00039
71268,CAZyme,-,GH13_14.hmm,6.1e-18,CP_000000000685_split_00002,3795,5247,100,DA_MAG_00059
89037,CAZyme,-,GH13_14.hmm,1.2e-17,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
79335,CAZyme,-,GH13_14.hmm,1.8e-16,CP_000000000806_split_00003,7630,9400,100,DA_MAG_00065
76867,CAZyme,-,GH13_14.hmm,2.8e-16,CP_000000000768_split_00002,18695,20642,100,DA_MAG_00030
85189,CAZyme,-,GH13_14.hmm,1.3e-15,CP_000000000903_split_00003,6,2010,100,DA_MAG_00105
79580,CAZyme,-,GH13_14.hmm,2.1e-15,CP_000000000810_split_00002,16652,18524,100,DA_MAG_00075
84305,CAZyme,-,GH13_14.hmm,1.6e-14,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
84305,CAZyme,-,GH13_16.hmm,1.4e-71,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
92127,CAZyme,-,GH13_16.hmm,4.7e-67,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
88560,CAZyme,-,GH13_16.hmm,3.4999999999999996e-61,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
72592,CAZyme,-,GH13_16.hmm,2.2e-39,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
82642,CAZyme,-,GH13_16.hmm,5.4e-38,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
87220,CAZyme,-,GH13_16.hmm,1.8e-37,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
78441,CAZyme,-,GH13_16.hmm,1.3e-36,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
76868,CAZyme,-,GH13_16.hmm,3.1e-33,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
90472,CAZyme,-,GH13_16.hmm,3.4000000000000003e-32,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
85190,CAZyme,-,GH13_16.hmm,4.4000000000000004e-30,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
91396,CAZyme,-,GH13_16.hmm,3.6e-29,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
83720,CAZyme,-,GH13_16.hmm,5.3e-29,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
86099,CAZyme,-,GH13_16.hmm,8.7e-28,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
92815,CAZyme,-,GH13_16.hmm,9.7e-25,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
89037,CAZyme,-,GH13_16.hmm,5.0999999999999995e-24,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
90764,CAZyme,-,GH13_16.hmm,1.8e-18,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
86381,CAZyme,-,GH13_16.hmm,5.2e-15,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
80875,CAZyme,-,GH13_16.hmm,5.4e-15,CP_000000000831_split_00002,10044,11493,100,DA_MAG_00060
85189,CAZyme,-,GH13_16.hmm,2.8e-14,CP_000000000903_split_00003,6,2010,100,DA_MAG_00105
90520,CAZyme,-,GH13_16.hmm,6.3e-14,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
79580,CAZyme,-,GH13_16.hmm,7.5e-13,CP_000000000810_split_00002,16652,18524,100,DA_MAG_00075
92127,CAZyme,-,GH13_17.hmm,1.8e-66,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
88560,CAZyme,-,GH13_17.hmm,3.5e-52,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
84305,CAZyme,-,GH13_17.hmm,3.6e-37,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
78441,CAZyme,-,GH13_17.hmm,1.3000000000000001e-30,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
82642,CAZyme,-,GH13_17.hmm,2.2000000000000002e-30,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
72592,CAZyme,-,GH13_17.hmm,1.4000000000000001e-28,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
91396,CAZyme,-,GH13_17.hmm,1.2e-24,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
90472,CAZyme,-,GH13_17.hmm,1.7999999999999997e-24,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
76868,CAZyme,-,GH13_17.hmm,3.1999999999999998e-24,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
85190,CAZyme,-,GH13_17.hmm,2.6e-23,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
87220,CAZyme,-,GH13_17.hmm,1.5000000000000002e-22,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
86099,CAZyme,-,GH13_17.hmm,3.1e-21,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
83720,CAZyme,-,GH13_17.hmm,1.2e-20,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
92815,CAZyme,-,GH13_17.hmm,2.2e-20,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
89037,CAZyme,-,GH13_17.hmm,1.9e-16,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
80875,CAZyme,-,GH13_18.hmm,3.3e-122,CP_000000000831_split_00002,10044,11493,100,DA_MAG_00060
84305,CAZyme,-,GH13_18.hmm,1.5e-51,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
92127,CAZyme,-,GH13_18.hmm,1.5000000000000002e-22,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
82642,CAZyme,-,GH13_18.hmm,1.2e-14,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
78441,CAZyme,-,GH13_18.hmm,2.2e-14,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
78441,CAZyme,-,GH13_19.hmm,2.7e-34,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
72592,CAZyme,-,GH13_19.hmm,7.9e-30,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
82642,CAZyme,-,GH13_19.hmm,3.6e-27,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
76868,CAZyme,-,GH13_19.hmm,3.6e-25,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
85190,CAZyme,-,GH13_19.hmm,1.2e-24,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
92815,CAZyme,-,GH13_19.hmm,1.5999999999999999e-24,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
86099,CAZyme,-,GH13_19.hmm,7.299999999999999e-24,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
87220,CAZyme,-,GH13_19.hmm,5.1e-21,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
88560,CAZyme,-,GH13_19.hmm,2.4e-20,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
83720,CAZyme,-,GH13_19.hmm,5.6e-20,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
90472,CAZyme,-,GH13_19.hmm,4.5e-18,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
89037,CAZyme,-,GH13_19.hmm,4.9e-17,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
90520,CAZyme,-,GH13_19.hmm,2.1e-16,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
92127,CAZyme,-,GH13_19.hmm,7.1e-16,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
91396,CAZyme,-,GH13_19.hmm,1.3e-14,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
86381,CAZyme,-,GH13_19.hmm,4.8e-13,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
78441,CAZyme,-,GH13_1.hmm,2e-46,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
82642,CAZyme,-,GH13_1.hmm,5.0000000000000004e-45,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
72592,CAZyme,-,GH13_1.hmm,1.7e-44,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
92815,CAZyme,-,GH13_1.hmm,3.7e-39,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
85190,CAZyme,-,GH13_1.hmm,8.8e-38,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
76868,CAZyme,-,GH13_1.hmm,3.2e-37,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
86099,CAZyme,-,GH13_1.hmm,7.8e-37,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
83720,CAZyme,-,GH13_1.hmm,8.4e-37,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
92127,CAZyme,-,GH13_1.hmm,3.5000000000000003e-34,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
88560,CAZyme,-,GH13_1.hmm,2.4999999999999998e-31,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
87220,CAZyme,-,GH13_1.hmm,5.3e-31,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
89037,CAZyme,-,GH13_1.hmm,7.999999999999999e-30,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
90472,CAZyme,-,GH13_1.hmm,3.5e-29,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
90520,CAZyme,-,GH13_1.hmm,5.4e-29,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
91396,CAZyme,-,GH13_1.hmm,1.7999999999999997e-24,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
71268,CAZyme,-,GH13_1.hmm,1.1e-19,CP_000000000685_split_00002,3795,5247,100,DA_MAG_00059
84305,CAZyme,-,GH13_1.hmm,1.1e-16,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
90764,CAZyme,-,GH13_1.hmm,7.2e-14,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
79580,CAZyme,-,GH13_1.hmm,8.7e-13,CP_000000000810_split_00002,16652,18524,100,DA_MAG_00075
72592,CAZyme,-,GH13_20.hmm,9.4e-121,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
78441,CAZyme,-,GH13_20.hmm,1.8e-117,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
82642,CAZyme,-,GH13_20.hmm,5.2999999999999995e-115,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
91396,CAZyme,-,GH13_20.hmm,1.0000000000000001e-88,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
90472,CAZyme,-,GH13_20.hmm,4.3000000000000003e-88,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
89037,CAZyme,-,GH13_20.hmm,1.9e-87,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
87220,CAZyme,-,GH13_20.hmm,2.3e-87,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
92815,CAZyme,-,GH13_20.hmm,4.5e-78,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
83720,CAZyme,-,GH13_20.hmm,1.1e-76,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
85190,CAZyme,-,GH13_20.hmm,1.3e-76,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
86099,CAZyme,-,GH13_20.hmm,3.1e-75,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
76868,CAZyme,-,GH13_20.hmm,7.300000000000001e-74,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
88560,CAZyme,-,GH13_20.hmm,3.899999999999999e-49,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
92127,CAZyme,-,GH13_20.hmm,3.3e-47,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
84305,CAZyme,-,GH13_20.hmm,1.5e-23,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
90520,CAZyme,-,GH13_20.hmm,7.8e-21,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
86381,CAZyme,-,GH13_20.hmm,3.2e-20,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
90764,CAZyme,-,GH13_20.hmm,6.5e-20,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
71852,CAZyme,-,GH13_20.hmm,1.5e-19,CP_000000000693_split_00002,15293,18473,100,DA_MAG_00026
71268,CAZyme,-,GH13_20.hmm,4.6e-19,CP_000000000685_split_00002,3795,5247,100,DA_MAG_00059
73072,CAZyme,-,GH13_20.hmm,2.8e-17,CP_000000000711_split_00001,17520,18942,100,DA_MAG_00108
80875,CAZyme,-,GH13_20.hmm,1e-13,CP_000000000831_split_00002,10044,11493,100,DA_MAG_00060
87220,CAZyme,-,GH13_21.hmm,9.9e-79,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
78441,CAZyme,-,GH13_21.hmm,1e-76,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
91396,CAZyme,-,GH13_21.hmm,8.399999999999999e-75,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
72592,CAZyme,-,GH13_21.hmm,4e-74,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
90472,CAZyme,-,GH13_21.hmm,7e-73,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
82642,CAZyme,-,GH13_21.hmm,2.2e-71,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
89037,CAZyme,-,GH13_21.hmm,6.9e-63,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
92127,CAZyme,-,GH13_21.hmm,3.7e-57,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
88560,CAZyme,-,GH13_21.hmm,9.1e-54,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
86099,CAZyme,-,GH13_21.hmm,5.0999999999999995e-49,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
92815,CAZyme,-,GH13_21.hmm,2.2e-48,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
76868,CAZyme,-,GH13_21.hmm,3.6e-48,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
83720,CAZyme,-,GH13_21.hmm,4.1e-48,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
85190,CAZyme,-,GH13_21.hmm,1.4999999999999998e-47,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
84305,CAZyme,-,GH13_21.hmm,3.4000000000000004e-27,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
86381,CAZyme,-,GH13_21.hmm,1.4e-18,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
90764,CAZyme,-,GH13_21.hmm,3.1e-17,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
90520,CAZyme,-,GH13_21.hmm,9.8e-14,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
78441,CAZyme,-,GH13_22.hmm,1.8e-14,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
92127,CAZyme,-,GH13_23.hmm,8.2e-93,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
88560,CAZyme,-,GH13_23.hmm,4.1e-60,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
78441,CAZyme,-,GH13_23.hmm,2.7e-43,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
82642,CAZyme,-,GH13_23.hmm,1.8e-42,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
72592,CAZyme,-,GH13_23.hmm,4.8e-42,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
84305,CAZyme,-,GH13_23.hmm,6e-38,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
76868,CAZyme,-,GH13_23.hmm,1.3e-36,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
85190,CAZyme,-,GH13_23.hmm,1.4e-34,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
87220,CAZyme,-,GH13_23.hmm,5.6e-34,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
83720,CAZyme,-,GH13_23.hmm,7.2e-33,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
86099,CAZyme,-,GH13_23.hmm,8.400000000000001e-33,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
90472,CAZyme,-,GH13_23.hmm,3.2e-32,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
91396,CAZyme,-,GH13_23.hmm,7.9e-30,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
92815,CAZyme,-,GH13_23.hmm,4.5e-29,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
89037,CAZyme,-,GH13_23.hmm,6.6e-25,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
90520,CAZyme,-,GH13_23.hmm,5.1e-17,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
86381,CAZyme,-,GH13_23.hmm,1e-15,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
90764,CAZyme,-,GH13_23.hmm,7.2e-14,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
71268,CAZyme,-,GH13_23.hmm,8.4e-13,CP_000000000685_split_00002,3795,5247,100,DA_MAG_00059
83145,CAZyme,-,GH13_25.hmm,2.8e-18,CP_000000000868_split_00001,12545,14486,100,DA_MAG_00080
72592,CAZyme,-,GH13_26.hmm,2.5e-23,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
92815,CAZyme,-,GH13_26.hmm,9.200000000000001e-22,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
82642,CAZyme,-,GH13_26.hmm,2.1e-21,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
83720,CAZyme,-,GH13_26.hmm,3.1e-21,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
78441,CAZyme,-,GH13_26.hmm,1.2e-20,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
86099,CAZyme,-,GH13_26.hmm,2.6e-19,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
85190,CAZyme,-,GH13_26.hmm,9.5e-18,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
87220,CAZyme,-,GH13_26.hmm,1e-17,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
76868,CAZyme,-,GH13_26.hmm,2.1e-17,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
89037,CAZyme,-,GH13_26.hmm,1.3e-15,CP_000000000969_split_00002,6,6381,100,DA_MAG_00125
91396,CAZyme,-,GH13_26.hmm,6.2e-15,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
92127,CAZyme,-,GH13_26.hmm,1.1e-14,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
90472,CAZyme,-,GH13_26.hmm,1.4e-14,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
90520,CAZyme,-,GH13_27.hmm,1e-16,CP_000000000996_split_00002,2549,4040,100,DA_MAG_00110
71851,CAZyme,-,GH13_28.hmm,8.7e-26,CP_000000000693_split_00002,12403,15226,100,DA_MAG_00026
71852,CAZyme,-,GH13_28.hmm,1.7e-25,CP_000000000693_split_00002,15293,18473,100,DA_MAG_00026
90764,CAZyme,-,GH13_28.hmm,1.6e-20,CP_000000001000_split_00001,10670,12782,100,DA_MAG_00065
86381,CAZyme,-,GH13_28.hmm,4.9e-17,CP_000000000923_split_00003,107,2231,100,DA_MAG_00060
82642,CAZyme,-,GH13_28.hmm,6.1e-17,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
72592,CAZyme,-,GH13_28.hmm,1e-16,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
78441,CAZyme,-,GH13_28.hmm,3.8e-16,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
76868,CAZyme,-,GH13_28.hmm,3.9e-16,CP_000000000768_split_00002,20646,21987,100,DA_MAG_00030
85190,CAZyme,-,GH13_28.hmm,2.2e-15,CP_000000000903_split_00003,2077,3439,100,DA_MAG_00105
92815,CAZyme,-,GH13_28.hmm,2.6e-15,CP_000000001035_split_00001,2534,4271,100,DA_MAG_00071
86099,CAZyme,-,GH13_28.hmm,7e-15,CP_000000000919_split_00001,3701,5006,100,DA_MAG_00095
83720,CAZyme,-,GH13_28.hmm,1.7e-14,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
87220,CAZyme,-,GH13_28.hmm,2.6e-14,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
92127,CAZyme,-,GH13_28.hmm,5.2e-14,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
88560,CAZyme,-,GH13_28.hmm,3.8e-13,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
92127,CAZyme,-,GH13_29.hmm,1.8e-114,CP_000000001022_split_00003,18462,20307,100,DA_MAG_00060
88560,CAZyme,-,GH13_29.hmm,5.1e-52,CP_000000000961_split_00002,2153,3689,100,DA_MAG_00026
78441,CAZyme,-,GH13_29.hmm,3.7e-38,CP_000000000793_split_00001,20765,22469,100,DA_MAG_00037
84305,CAZyme,-,GH13_29.hmm,4.4e-37,CP_000000000887_split_00002,16587,18429,100,DA_MAG_00065
82642,CAZyme,-,GH13_29.hmm,2.2e-35,CP_000000000860_split_00001,10496,12305,100,DA_MAG_00067
72592,CAZyme,-,GH13_29.hmm,5.6e-34,CP_000000000704_split_00001,2873,4592,100,DA_MAG_00039
90472,CAZyme,-,GH13_29.hmm,2.5e-26,CP_000000000995_split_00002,8325,10224,100,DA_MAG_00015
87220,CAZyme,-,GH13_29.hmm,2.1e-25,CP_000000000938_split_00001,14254,16096,100,DA_MAG_00128
91396,CAZyme,-,GH13_29.hmm,3e-24,CP_000000001010_split_00002,15893,19124,100,DA_MAG_00013
83720,CAZyme,-,GH13_29.hmm,1.9e-23,CP_000000000877_split_00003,8272,9583,100,DA_MAG_00027
