gene,donor_3_jejunum
gene_1770487,1
gene_4070965,1
gene_4629218,1
2A-dyr16-07_GL0057599,1
2-1_GL0070950,1
3-2_GL0060843,1
NZ_RAYX01000001.1_cds_WP_120376251.1_660,1
gene_3634001,1
gene_4042580,1
20_GL0171028,1
gene_3969002,1
gene_1039287,1
gene_110969,1
6-4_GL0023133,1
1-1_GL0147211,1
47_GL0124475,1
gene_2357056,1
11_GL0128259,1
gene_3881140,1
gene_1638238,1
gene_3208047,1
NZ_KB822435.1_cds_WP_004045788.1_1599,1
Food_10_GL0005809,1
Group2-4A_GL0125759,1
S-Fe4_GL0081198,1
27_GL0045762,1
gene_966957,1
G1-7A_GL0059424,1
gene_2724978,1
HF-S_2_GL0198593,1
gene_980402,1
3-2_GL0062754,1
Food_10_GL0207791,1
gene_4318561,1
MC-6-3_GL0003878,1
NZ_NHMT01000001.1_cds_WP_065532764.1_446,1
36_GL0086328,1
G1-3A_GL0074692,1
gene_3771533,1
OB-1_7_GL0104171,1
gene_2916947,1
AF73-05_13_GL0343496,1
gene_2831249,1
AF73-05_10_GL0394336,1
NZ_NHMT01000001.1_cds_WP_065533659.1_751,1
11_GL0034595,1
gene_612285,1
MH-6-1_GL0024574,1
gene_1661218,1
gene_3375719,1
MC-0-3_GL0017540,1
7-6_GL0093360,1
gene_4559019,1
gene_4620065,1
gene_2885238,1
gene_282862,1
gene_3676028,1
Food_7_GL0007092,1
gene_3356418,1
gene_736079,1
2A-dyr16-07_GL0073140,1
NZ_NHMT01000001.1_cds_WP_003669418.1_1104,1
NZ_AUGK01000017.1_cds_WP_028027468.1_2229,1
gene_119085,1
5-2_GL0029741,1
2-4_GL0096310,1
HF-F_9_GL0013258,1
42_GL0033090,1
11_GL0089528,1
gene_2651604,1
S-Fe20_GL0090095,1
gene_1133381,1
6-1_GL0105869,1
gene_894884,1
MC-0-1_GL0015019,1
36_GL0045988,1
MH-6-5_GL0012634,1
gene_2488764,1
Food_1_GL0122757,1
gene_1552190,1
NZ_QWMU01000035.1_cds_WP_004047862.1_1067,1
Food_12_GL0076824,1
gene_1397427,1
gene_4331656,1
S-Fe10_GL0165957,1
Chow_3_GL0081472,1
gene_3744268,1
gene_4097206,1
7-8_GL0139019,1
S-Fe4_GL0066162,1
gene_1387083,1
gene_3103829,1
4-8_GL0117933,1
gene_478750,1
Food_9_GL0434601,1
7-6_GL0014941,1
gene_834004,1
2635340819,1
8-2_GL0143752,1
8-1_GL0109347,1
gene_2732409,1
MC-6-1_GL0080052,1
AF73-05_11_GL0290481,1
DSM22607_9_GL0049251,1
Chow_8_GL0134784,1
gene_3638693,1
DSM22607_10_GL0077989,1
2-4_GL0061413,1
10_GL0012993,1
gene_2407432,1
2-1_GL0089505,1
gene_2008929,1
OB-1_2_GL0003046,1
4-2_GL0003550,1
gene_1991613,1
gene_4312910,1
18_GL0089499,1
4-3_GL0045564,1
Food_10_GL0116327,1
gene_979470,1
MC-6-5_GL0092320,1
gene_2176541,1
3-6_GL0069740,1
ERR1211992_Scaf4_441,1
AF73-05_13_GL0184582,1
2-8_GL0034722,1
HF-F_13_GL0146307,1
NZ_RAYX01000157.1_cds_WP_120377750.1_383,1
gene_2373285,1
S-Fe7_GL0299853,1
AF73-05_13_GL0071796,1
6-4_GL0032806,1
11_GL0093363,1
gene_2167950,1
Chow_4_GL0179931,1
AF73-05_1_GL0041352,1
gene_1623015,1
gene_4130458,1
NZ_RAYH01000010.1_cds_WP_002516371.1_1578,1
11_GL0098120,1
AF73-05_2_GL0339864,1
11_GL0126728,1
8-6_GL0010028,1
4-1_GL0076815,1
gene_2820329,1
gene_4564752,1
G1-5A_GL0136395,1
gene_2568410,1
ERR1211992_Scaf8_791,1
MH-6-5_GL0054383,1
gene_4257634,1
OB-1_3_GL0210026,1
gene_2735276,1
gene_2695961,1
MC-6-1_GL0093001,1
S-Fe8_GL0029000,1
NZ_KE159646.1_cds_WP_022926602.1_1762,1
11_GL0063513,1
gene_3658824,1
S-Fe20_GL0179301,1
Food_10_GL0108082,1
Chow_3_GL0175111,1
6-8_GL0019942,1
gene_1661185,1
Food_3_GL0105411,1
gene_4086852,1
gene_4446714,1
gene_4278519,1
gene_3194804,1
NZ_KE159646.1_cds_WP_016309180.1_923,1
gene_1017935,1
QGGY01000018.1_cds_PWJ72414.1_4377,1
gene_2158189,1
Food_14_GL0228814,1
gene_3430192,1
S-Fe8_GL0100226,1
gene_497388,1
6-2_GL0009284,1
gene_3311583,1
5_GL0119181,1
gene_1666877,1
Group2-3A_GL0036157,1
NZ_KB822442.1_cds_WP_004070106.1_944,1
MC-6-1_GL0005854,1
Chow_2_GL0241525,1
gene_2624030,1
S-Fe13_GL0009981,1
24_GL0023366,1
Group2-6A_GL0038151,1
gene_967995,1
6-3_GL0054686,1
gene_2538574,1
OB-1_1_GL0176405,1
gene_768203,1
32_GL0137483,1
gene_2778757,1
NZ_RAYO01000013.1_cds_WP_120394945.1_2982,1
gene_3393898,1
Group2-8A_GL0019644,1
NZ_NHMT01000001.1_cds_WP_065533346.1_1303,1
OB-1_10_GL0027059,1
Chow_4_GL0132062,1
gene_1008537,1
NZ_RAYX01000015.1_cds_WP_120376731.1_412,1
Food_11_GL0217170,1
8-1_GL0003681,1
gene_3508073,1
NZ_KB822447.1_cds_WP_004073240.1_2204,1
NZ_QWMU01000036.1_cds_WP_004051387.1_1081,1
gene_930767,1
gene_4129743,1
8-2_GL0042258,1
S-Fe7_GL0254621,1
Food_6_GL0141673,1
gene_4329132,1
NZ_NHMT01000001.1_cds_WP_084405138.1_698,1
Chow_8_GL0014294,1
11_GL0011194,1
2-1_GL0055977,1
gene_1580095,1
Group2-3A_GL0142767,1
Group2-5A_GL0000892,1
6-4_GL0071068,1
gene_4530001,1
2-1_GL0120525,1
gene_2666751,1
gene_3600419,1
Chow_1_GL0174521,1
2A-dyr13-07_GL0017815,1
gene_4409959,1
26_GL0006913,1
gene_2141940,1
gene_4292467,1
NZ_RAZA01000030.1_cds_2362,1
gene_2531370,1
gene_4073673,1
11_GL0028359,1
S-Fe12_GL0085628,1
gene_3556175,1
HF-F_6_GL0322058,1
NZ_KB822413.1_cds_WP_004040379.1_488,1
AF73-05_10_GL0414971,1
NZ_RAYY01000029.1_cds_WP_120423956.1_2307,1
20_GL0149123,1
gene_3529499,1
AF73-05_11_GL0124080,1
MC-6-2_GL0030990,1
2_GL0099905,1
gene_802182,1
20_GL0040288,1
NZ_RAZG01000042.1_cds_WP_120408851.1_3064,1
gene_2590500,1
49_GL0044355,1
gene_2224968,1
gene_1368041,1
AF73-05_13_GL0138772,1
11_GL0025587,1
gene_3285642,1
Food_3_GL0213640,1
gene_2261251,1
S-Fe10_GL0002738,1
NZ_KB822413.1_cds_WP_004039609.1_104,1
NZ_QIBY01000033.1_cds_WP_123186337.1_1947,1
G1-8A_GL0053939,1
S-Fe4_GL0103724,1
gene_2149789,1
gene_1071379,1
Group2-3A_GL0176872,1
3B-dyr31-06_GL0027264,1
6-5_GL0093636,1
AF73-05_11_GL0054764,1
10_GL0058845,1
gene_3224749,1
NZ_RAYU01000057.1_cds_WP_120390144.1_5240,1
S-Fe11_GL0069415,1
gene_2422384,1
NZ_KB822413.1_cds_WP_004039989.1_294,1
gene_4573232,1
gene_4405198,1
ERR1211992_Scaf3_282,1
gene_254850,1
gene_3827176,1
gene_3625583,1
gene_777086,1
S-Fe18_GL0014862,1
gene_1663099,1
DSM22607_1_GL0234242,1
gene_3238298,1
NZ_KB822435.1_cds_WP_004045435.1_1351,1
AF73-05_9_GL0035140,1
OB-1_4_GL0281534,1
gene_3737951,1
gene_4289339,1
Food_10_GL0077621,1
12_GL0148307,1
4-7_GL0117056,1
30_GL0101161,1
NZ_RAYH01000022.1_cds_WP_015011435.1_2475,1
gene_3407788,1
DSM22607_12_GL0010597,1
1-7_GL0135407,1
2-7_GL0009950,1
2_GL0121524,1
Food_3_GL0172051,1
gene_3693294,1
gene_251375,1
gene_4491224,1
NZ_RAYF01000043.1_cds_WP_120436728.1_2205,1
3-4_GL0037062,1
3B-dyr31-06_GL0009002,1
gene_1315440,1
NZ_KB822434.1_cds_1202,1
NZ_AUGK01000008.1_cds_WP_028026835.1_1436,1
3-2_GL0002700,1
45_GL0005515,1
S-Fe9_GL0073048,1
Food_5_GL0232969,1
12_GL0107531,1
gene_4378203,1
HF-F_2_GL0038822,1
ERR1211992_Scaf5_606,1
NZ_RAYX01000014.1_cds_WP_120376699.1_349,1
DSM22607_12_GL0160902,1
AF73-05_11_GL0219461,1
S-Fe9_GL0113679,1
6-7_GL0066827,1
AF73-05_13_GL0218610,1
gene_2555141,1
3-5_GL0120641,1
gene_2194388,1
gene_4570047,1
33_GL0000468,1
DSM22607_1_GL0072802,1
5-2_GL0082220,1
gene_3277172,1
gene_4515011,1
2-2_GL0046343,1
gene_3980681,1
51_GL0140072,1
2_GL0072143,1
11_GL0054482,1
HF-F_4_GL0256767,1
34_GL0000312,1
gene_2854598,1
gene_3759079,1
5_GL0059871,1
Food_10_GL0150232,1
Chow_1_GL0070675,1
Food_9_GL0153726,1
6-6_GL0083168,1
5-8_GL0080116,1
HF-F_13_GL0405054,1
gene_1696933,1
8-3_GL0088814,1
gene_3041962,1
HF-S_4_GL0284520,1
12_GL0040520,1
HF-F_14_GL0381473,1
gene_1022279,1
gene_2740960,1
6-3_GL0013392,1
HF-F_13_GL0100379,1
Chow_8_GL0014992,1
gene_3215520,1
7-1_GL0047507,1
NZ_RAYX01000019.1_cds_WP_120376813.1_602,1
10_GL0064153,1
NZ_QWMU01000022.1_cds_WP_004051480.1_713,1
Food_5_GL0341412,1
gene_2262742,1
NZ_KB822434.1_cds_WP_004044806.1_1070,1
G1-7A_GL0025679,1
Food_10_GL0180546,1
gene_4138766,1
gene_4439604,1
S-Fe11_GL0007961,1
MC-0-3_GL0005914,1
gene_4322938,1
gene_2474017,1
10_GL0023869,1
Group2-3A_GL0134863,1
3B-dyr36-06_GL0047602,1
gene_2975735,1
G1-1A_GL0045046,1
MH-0-5_GL0108990,1
S-Fe15_GL0038055,1
gene_2241785,1
G1-1A_GL0045745,1
OB-1_1_GL0233483,1
Chow_6_GL0165553,1
DSM22607_12_GL0075360,1
1-6_GL0102647,1
2A-dyr13-07_GL0037951,1
HF-F_13_GL0431415,1
gene_1715289,1
NZ_QIBY01000018.1_cds_1692,1
2-1_GL0004666,1
G1-7A_GL0022022,1
Chow_1_GL0056664,1
S-Fe13_GL0052859,1
gene_3143276,1
gene_1612011,1
6-4_GL0054007,1
gene_4286792,1
gene_4426601,1
2A-dyr13-06_GL0047234,1
gene_677486,1
gene_1866117,1
2A-dyr13-07_GL0022499,1
NZ_QWMU01000050.1_cds_WP_119448380.1_1475,1
gene_1886675,1
S-Fe11_GL0017670,1
NZ_KB822447.1_cds_WP_004073234.1_2201,1
6-3_GL0021064,1
gene_1064574,1
NZ_CP021421.1_cds_WP_068961899.1_844,1
S-Fe11_GL0028099,1
AF73-05_2_GL0283520,1
11_GL0156959,1
gene_1985246,1
gene_814885,1
NZ_KB822468.1_cds_WP_004082037.1_5379,1
gene_3650858,1
gene_3084948,1
NZ_NHTR01000002.1_cds_WP_065551895.1_2838,1
DSM22607_8_GL0179644,1
NZ_RAYX01000037.1_cds_WP_120377104.1_1092,1
gene_293498,1
Group2-3A_GL0070498,1
gene_2730300,1
gene_1704026,1
gene_2825681,1
gene_4282984,1
2-1_GL0008660,1
17_GL0091600,1
gene_3692975,1
25_GL0056574,1
OB-1_7_GL0027416,1
10_GL0019818,1
Food_10_GL0107176,1
gene_4633450,1
2-3_GL0010915,1
gene_1047937,1
2A-dyr13-07_GL0028013,1
gene_460117,1
Chow_2_GL0067024,1
gene_1856362,1
S-Fe12_GL0171817,1
20_GL0174733,1
5_GL0072371,1
NZ_NHMT01000001.1_cds_WP_065533242.1_1496,1
gene_2542803,1
HF-S_6_GL0107056,1
10_GL0063397,1
42_GL0007315,1
NZ_NHMT01000001.1_cds_WP_029507511.1_961,1
gene_4015071,1
gene_3139386,1
S-Fe10_GL0091022,1
36_GL0032129,1
gene_2175906,1
NZ_QWMU01000023.1_cds_WP_004047602.1_732,1
DSM22607_1_GL0100356,1
Chow_7_GL0280976,1
gene_2601872,1
MC-6-2_GL0177305,1
Chow_7_GL0147608,1
gene_2223052,1
8-2_GL0081537,1
gene_2029497,1
OB-1_11_GL0069550,1
gene_4434678,1
7_GL0003096,1
gene_2900046,1
Food_10_GL0215986,1
gene_4006997,1
HF-F_13_GL0015039,1
14_GL0126766,1
2A-dyr13-07_GL0004693,1
11_GL0046289,1
NZ_RAYV01000004.1_cds_WP_120359421.1_1264,1
1-1_GL0051116,1
gene_250781,1
1-8_GL0043422,1
gene_1374871,1
gene_1012519,1
gene_4313275,1
gene_4265312,1
2-2_GL0065186,1
Food_1_GL0298744,1
S-Fe10_GL0067548,1
AF73-05_13_GL0323191,1
gene_889126,1
gene_3200021,1
gene_4175236,1
11_GL0065499,1
gene_3044292,1
HF-F_13_GL0491230,1
10_GL0070138,1
3B-dyr36-06_GL0057421,1
3-5_GL0047540,1
NZ_CP021421.1_cds_WP_068959803.1_675,1
AF73-05_3_GL0045970,1
OB-1_7_GL0026700,1
gene_419982,1
gene_2527492,1
gene_2894907,1
gene_4176904,1
ERR1211992_Scaf3_277,1
gene_4179327,1
gene_4222745,1
gene_4252473,1
gene_659193,1
gene_3648498,1
NZ_RAYH01000022.1_cds_WP_002514054.1_2436,1
38_GL0055721,1
gene_2651305,1
AF73-05_9_GL0345670,1
OB-1_9_GL0100576,1
gene_1064386,1
gene_3358343,1
gene_3745160,1
gene_3342391,1
gene_2604920,1
HF-F_10_GL0217451,1
2B-dyr24-07_GL0045165,1
gene_691080,1
Food_8_GL0359473,1
gene_579172,1
NZ_NHMT01000001.1_cds_WP_065533158.1_1689,1
18_GL0087907,1
3-5_GL0059093,1
gene_4352842,1
gene_3891830,1
2A-dyr16-06_GL0060130,1
1-7_GL0043435,1
gene_2626385,1
Group2-8A_GL0071588,1
gene_1531037,1
AF73-05_1_GL0045174,1
gene_1224282,1
gene_3496278,1
gene_4319938,1
gene_1172535,1
3-5_GL0063555,1
Food_10_GL0031701,1
gene_1616286,1
S-Fe11_GL0076903,1
gene_4096004,1
gene_3849763,1
2A-dyr16-06_GL0015524,1
gene_1692526,1
gene_3304599,1
17_GL0097572,1
NZ_KE159646.1_cds_WP_016309106.1_849,1
14_GL0008236,1
gene_4384023,1
gene_3963212,1
NZ_KB822413.1_cds_WP_004040259.1_420,1
gene_2852675,1
S-Fe3_GL0202328,1
gene_3399689,1
Food_9_GL0085052,1
S-Fe10_GL0019075,1
HF-F_13_GL0382859,1
NZ_KB822413.1_cds_WP_004039401.1_14,1
gene_4278548,1
gene_743253,1
MH-0-5_GL0127014,1
gene_1333746,1
23_GL0124633,1
Group2-8A_GL0019160,1
S-Fe4_GL0076694,1
gene_3479309,1
gene_473349,1
11_GL0007832,1
NZ_RAYX01000007.1_cds_WP_120376491.1_1690,1
Food_4_GL0131816,1
NZ_QWMU01000021.1_cds_672,1
NZ_QIBY01000006.1_cds_WP_123185407.1_977,1
G1-6A_GL0059331,1
gene_4598616,1
DSM22607_9_GL0314963,1
gene_3793881,1
2-1_GL0024579,1
NZ_RAYX01000015.1_cds_WP_120376713.1_393,1
DSM22607_9_GL0389748,1
gene_3130887,1
gene_1760656,1
NZ_NHMT01000001.1_cds_WP_065532855.1_281,1
HF-S_2_GL0111946,1
NZ_NHMT01000001.1_cds_WP_003664566.1_1520,1
gene_4280145,1
gene_2091070,1
Food_1_GL0027399,1
gene_759518,1
gene_509966,1
gene_3529513,1
DSM22607_9_GL0341110,1
NZ_KB822424.1_cds_WP_004042677.1_854,1
gene_2818652,1
S-Fe14_GL0022589,1
gene_4417483,1
gene_4494364,1
gene_2866226,1
NZ_KI535318.1_cds_WP_023346617.1_989,1
NZ_QZFS01000041.1_cds_WP_129179473.1_5551,1
S-Fe10_GL0094135,1
48_GL0146617,1
gene_1168426,1
Food_5_GL0248555,1
2A-dyr13-07_GL0035749,1
Group2-3A_GL0078401,1
Food_11_GL0254289,1
gene_146855,1
gene_2770263,1
HF-F_13_GL0499233,1
6-1_GL0047075,1
Food_14_GL0096931,1
gene_1816935,1
gene_492665,1
MH-0-4_GL0044047,1
8-8_GL0059284,1
AF73-05_13_GL0087134,1
gene_3683122,1
MC-0-1_GL0126993,1
Food_10_GL0180540,1
AF73-05_7_GL0222138,1
gene_4362615,1
OB-1_1_GL0066839,1
gene_1918639,1
gene_2779738,1
gene_4569294,1
HF-F_13_GL0210596,1
HF-F_14_GL0135772,1
7-1_GL0065450,1
3-5_GL0051975,1
3-5_GL0043750,1
gene_2082605,1
gene_3851146,1
NZ_QWMU01000008.1_cds_WP_004047285.1_2080,1
NZ_CP021421.1_cds_WP_068960306.1_25,1
NZ_RAZK01000002.1_cds_WP_120480996.1_3324,1
gene_2157351,1
gene_1464076,1
G1-1A_GL0024440,1
gene_795165,1
NZ_QIBY01000014.1_cds_WP_123185935.1_1532,1
2A-dyr16-07_GL0047040,1
Food_10_GL0163402,1
55_GL0081951,1
Chow_5_GL0207409,1
24_GL0119214,1
NZ_QIBY01000003.1_cds_WP_123185083.1_645,1
10_GL0027916,1
HF-S_4_GL0019910,1
NZ_RAZF01000023.1_cds_WP_120428140.1_1169,1
MH-6-3_GL0020960,1
gene_4464196,1
gene_1754735,1
gene_4605502,1
3-8_GL0004254,1
gene_4256550,1
gene_2422253,1
HF-F_13_GL0229884,1
gene_1096451,1
gene_3717462,1
G1-3A_GL0068126,1
NZ_RAZH01000006.1_cds_WP_120392738.1_2782,1
S-Fe20_GL0089803,1
AF73-05_13_GL0318522,1
gene_1006533,1
MH-6-1_GL0142311,1
S-Fe12_GL0045409,1
Food_14_GL0167629,1
NZ_RAYX01000040.1_cds_WP_120377138.1_1168,1
G1-3A_GL0036014,1
Food_7_GL0260576,1
DSM22607_3_GL0399308,1
10_GL0081636,1
gene_2428450,1
5-1_GL0073472,1
gene_1500199,1
Chow_2_GL0288382,1
gene_1618510,1
HF-S_9_GL0115617,1
DSM22607_4_GL0366461,1
gene_3979829,1
S-Fe9_GL0067925,1
1-1_GL0095189,1
1-1_GL0144590,1
gene_4167920,1
15_GL0115274,1
3-6_GL0069063,1
NZ_RAYX01000160.1_cds_WP_120377755.1_391,1
gene_552914,1
gene_479649,1
gene_2893559,1
HF-F_4_GL0027394,1
Chow_8_GL0296681,1
gene_2441360,1
DSM22607_2_GL0147971,1
S-Fe20_GL0072458,1
5_GL0094189,1
NZ_RAYX01000082.1_cds_WP_120377471.1_1712,1
gene_3728606,1
OB-1_9_GL0173554,1
4_GL0097723,1
Food_3_GL0161433,1
gene_3940371,1
gene_360478,1
3-5_GL0002324,1
1A-dyr2-07_GL0065912,1
S-Fe8_GL0116265,1
gene_1324928,1
NZ_RAYX01000057.1_cds_WP_120377295.1_1394,1
OB-1_1_GL0045378,1
7-1_GL0018801,1
1-1_GL0095188,1
HF-F_13_GL0382850,1
gene_705036,1
HF-F_10_GL0100262,1
gene_3446823,1
11_GL0107165,1
gene_1522429,1
gene_3694235,1
gene_1275920,1
gene_2156809,1
gene_929843,1
Food_6_GL0197157,1
gene_2065695,1
NZ_KI535318.1_cds_WP_023346429.1_794,1
11_GL0103427,1
Food_6_GL0011211,1
gene_1728278,1
gene_3435720,1
HF-F_13_GL0228744,1
gene_3189646,1
DSM22607_9_GL0162752,1
Group2-1A_GL0068281,1
gene_2259720,1
gene_4371934,1
AF73-05_10_GL0285941,1
6-5_GL0025069,1
gene_1687725,1
AF73-05_2_GL0105733,1
gene_1937957,1
Food_12_GL0115422,1
Chow_4_GL0025586,1
MH-6-4_GL0028781,1
gene_2767015,1
NZ_KB822434.1_cds_WP_004044938.1_1143,1
2635341273,1
gene_3786812,1
7-2_GL0113888,1
gene_3977788,1
Chow_5_GL0293313,1
gene_3862812,1
DSM22607_13_GL0257324,1
ERR1211992_Scaf4_416,1
NZ_QWMU01000071.1_cds_WP_089135379.1_1816,1
10_GL0054055,1
32_GL0020264,1
HF-S_9_GL0234795,1
gene_3152129,1
gene_1578977,1
S-Fe10_GL0117130,1
10_GL0020427,1
Chow_7_GL0008435,1
S-Fe10_GL0055457,1
29_GL0150996,1
53_GL0103818,1
DSM22607_5_GL0233219,1
gene_2731568,1
HF-S_2_GL0211755,1
16_GL0045111,1
10_GL0000859,1
S-Fe4_GL0066058,1
MC-0-1_GL0099965,1
S-Fe9_GL0220996,1
gene_1337328,1
10_GL0053379,1
42_GL0065234,1
AF73-05_11_GL0273143,1
Group2-7A_GL0111682,1
gene_3539584,1
10_GL0033492,1
MC-0-3_GL0009894,1
gene_2292867,1
2-1_GL0110229,1
gene_2057423,1
gene_2048353,1
NZ_KB822413.1_cds_WP_004040434.1_514,1
gene_3040184,1
gene_2356980,1
6_GL0107416,1
gene_2785164,1
gene_4087099,1
gene_3595501,1
gene_4442514,1
gene_3393479,1
S-Fe12_GL0020192,1
NZ_KE159646.1_cds_WP_016309137.1_880,1
gene_1958964,1
32_GL0016728,1
S-Fe13_GL0027145,1
gene_482181,1
gene_835092,1
10_GL0005508,1
Chow_4_GL0316622,1
38_GL0057779,1
3-1_GL0024522,1
gene_3094861,1
HF-F_11_GL0065919,1
1-3_GL0007601,1
S-Fe20_GL0182129,1
gene_4107898,1
Group2-8A_GL0163826,1
HF-F_4_GL0254390,1
MH-6-1_GL0134017,1
Chow_1_GL0116718,1
MH-6-3_GL0090544,1
gene_3554047,1
G1-5A_GL0212639,1
gene_3999753,1
4-3_GL0072593,1
8-1_GL0008735,1
8-4_GL0119634,1
NZ_KB822424.1_cds_WP_004042860.1_941,1
10_GL0030281,1
gene_4144499,1
MH-0-5_GL0089625,1
gene_2547997,1
gene_4233800,1
gene_4584975,1
NZ_RAZF01000004.1_cds_WP_120426677.1_2595,1
DSM22607_8_GL0395938,1
Chow_4_GL0011031,1
NZ_RAZF01000003.1_cds_WP_120426390.1_2147,1
26_GL0023322,1
gene_3606927,1
11_GL0020335,1
gene_2697392,1
S-Fe3_GL0117316,1
gene_4404234,1
8-2_GL0062577,1
NZ_NHMT01000001.1_cds_207,1
gene_4520891,1
4-1_GL0023762,1
gene_2984296,1
42_GL0085527,1
AF73-05_6_GL0345133,1
gene_3950864,1
HF-F_4_GL0416461,1
4-8_GL0082513,1
23_GL0042119,1
DSM22607_2_GL0290579,1
NZ_KE159646.1_cds_WP_084811446.1_684,1
DSM22607_5_GL0163666,1
NZ_NHMT01000001.1_cds_WP_065532840.1_302,1
AF73-05_11_GL0048200,1
gene_3362034,1
NZ_KB822463.1_cds_WP_004077546.1_3330,1
gene_4307961,1
gene_465957,1
Food_10_GL0152142,1
gene_2996205,1
gene_3881340,1
1A-dyr5-06_GL0048513,1
gene_2185318,1
gene_3801852,1
gene_4134478,1
HF-S_5_GL0181703,1
10_GL0082600,1
NZ_KB822470.1_cds_WP_004083175.1_5910,1
gene_2707010,1
gene_621965,1
22_GL0055516,1
gene_2051724,1
gene_1876093,1
S-Fe4_GL0064357,1
4-1_GL0057725,1
NZ_AUGK01000008.1_cds_WP_028026824.1_1421,1
8-1_GL0100614,1
NZ_RAYX01000103.1_cds_WP_120377581.1_13,1
gene_177219,1
1B-dyr12-07_GL0022141,1
gene_3076803,1
gene_786941,1
gene_3683602,1
gene_4325708,1
5-4_GL0056474,1
gene_2820233,1
1A-dyr5-06_GL0040912,1
gene_851151,1
gene_3959087,1
1-3_GL0009583,1
HF-F_10_GL0311467,1
gene_4417182,1
7-8_GL0082275,1
4-5_GL0079262,1
Food_2_GL0253362,1
HF-S_9_GL0012609,1
gene_2701163,1
gene_3236990,1
NZ_NHMT01000001.1_cds_WP_065533550.1_919,1
gene_3211438,1
4-7_GL0005700,1
NZ_NHTR01000006.1_cds_WP_065550858.1_6008,1
1A-dyr2-07_GL0016499,1
MC-6-1_GL0085763,1
1-7_GL0033652,1
OB-1_5_GL0243521,1
NZ_QIBY01000009.1_cds_WP_123185764.1_1308,1
gene_1345402,1
AF73-05_13_GL0022119,1
6-3_GL0090894,1
gene_1488851,1
NZ_CP021422.1_cds_WP_084384287.1_357,1
Group2-2A_GL0054690,1
NZ_RAYX01000012.1_cds_WP_120376644.1_215,1
Food_14_GL0217545,1
5-4_GL0027746,1
gene_709786,1
11_GL0152236,1
HF-F_13_GL0210583,1
gene_1760829,1
gene_3552144,1
gene_4169799,1
52_GL0090019,1
HF-F_13_GL0228932,1
4-2_GL0030995,1
gene_586717,1
gene_795162,1
20_GL0150016,1
gene_1431162,1
HF-F_13_GL0011733,1
gene_313539,1
2-1_GL0076372,1
NZ_NHMT01000001.1_cds_WP_065533306.1_1373,1
AF73-05_13_GL0330144,1
gene_4205829,1
HF-F_13_GL0391918,1
NZ_QWMU01000015.1_cds_WP_119448181.1_371,1
gene_4524328,1
gene_4486665,1
gene_2429661,1
gene_3366095,1
gene_4026830,1
gene_991027,1
gene_1241065,1
DSM22607_3_GL0125563,1
3-3_GL0033358,1
NZ_QWMU01000106.1_cds_WP_004049214.1_15,1
gene_276007,1
HF-S_14_GL0017607,1
gene_1390562,1
12_GL0015518,1
S-Fe10_GL0022182,1
11_GL0074211,1
S-Fe8_GL0138635,1
AF73-05_10_GL0257813,1
S-Fe10_GL0147775,1
MH-6-5_GL0140641,1
gene_2868421,1
gene_3756814,1
1-6_GL0060653,1
gene_4253154,1
gene_3035938,1
32_GL0054632,1
gene_4278090,1
gene_3038333,1
NZ_RAZG01000004.1_cds_WP_120406413.1_3436,1
MH-6-4_GL0135360,1
gene_1148202,1
gene_238502,1
gene_2525109,1
gene_2972505,1
gene_2117711,1
Chow_6_GL0068328,1
2A-dyr13-07_GL0043970,1
Food_14_GL0092495,1
15_GL0092375,1
7-8_GL0047788,1
gene_3621241,1
gene_4156312,1
gene_2658137,1
11_GL0066886,1
DSM22607_6_GL0226625,1
gene_3726059,1
gene_2162032,1
11_GL0123433,1
3-3_GL0012884,1
3-6_GL0022410,1
gene_3128596,1
gene_283712,1
Food_10_GL0208013,1
OB-1_5_GL0160207,1
3-3_GL0025071,1
G1-3A_GL0074246,1
gene_4250695,1
S-Fe11_GL0006334,1
NZ_RAZK01000134.1_cds_WP_120486787.1_824,1
G1-8A_GL0029677,1
Chow_1_GL0181812,1
HF-F_11_GL0144625,1
NZ_RAYX01000118.1_cds_WP_120377648.1_123,1
HF-F_6_GL0326845,1
Food_7_GL0196774,1
gene_2359434,1
50_GL0048717,1
NZ_RAYX01000016.1_cds_WP_120376754.1_467,1
4-7_GL0139811,1
gene_2037283,1
MH-0-5_GL0064212,1
gene_3441902,1
32_GL0030330,1
Food_12_GL0212510,1
gene_4249004,1
gene_4152288,1
G1-5A_GL0158330,1
gene_318991,1
gene_1230424,1
gene_3616521,1
gene_1926628,1
gene_1527799,1
AF73-05_2_GL0173254,1
2-1_GL0080349,1
HF-F_13_GL0282364,1
G1-1A_GL0100786,1
MH-6-1_GL0004825,1
gene_2305179,1
HF-F_11_GL0043695,1
2-1_GL0036056,1
gene_3804495,1
gene_2327868,1
gene_625518,1
Food_5_GL0027568,1
gene_1123169,1
OB-1_1_GL0122569,1
Group2-2A_GL0046214,1
3-8_GL0041002,1
gene_3898280,1
G1-1A_GL0063178,1
gene_4394258,1
gene_3140189,1
ERR1211980_Scaf8_1136,1
2_GL0137245,1
8-8_GL0035228,1
NZ_AUGK01000020.1_cds_WP_028027565.1_2357,1
Group2-7A_GL0046481,1
gene_2211826,1
MH-6-4_GL0104972,1
gene_4106292,1
gene_2888101,1
gene_1637981,1
gene_1491629,1
gene_3988727,1
HF-F_13_GL0503046,1
Food_12_GL0098342,1
gene_803332,1
gene_803842,1
gene_4602457,1
