gene,noFMT_4_jejunum
14_GL0109770,1
MC-0-1_GL0038829,1
Food_6_GL0077138,1
gene_1275446,1
12_GL0141046,1
gene_443504,1
1A-dyr4-07_GL0042038,1
52_GL0054568,1
gene_466911,1
12_GL0056882,1
8-6_GL0045627,1
S-Fe11_GL0126267,1
8-6_GL0093883,1
5_GL0000590,1
gene_3996215,1
MC-0-1_GL0037087,1
NZ_NHMR02000001.1_cds_WP_014697801.1_298,1
G1-2A_GL0065723,1
11_GL0138297,1
AF73-05_13_GL0131264,1
NZ_CP022713.1_cds_WP_065542971.1_2536,1
DSM22607_5_GL0262181,1
gene_4614976,1
2-2_GL0023968,1
52_GL0034800,1
gene_936493,1
DSM22607_5_GL0069352,1
gene_1209955,1
Chow_5_GL0150665,1
gene_2231644,1
gene_1494534,1
6-4_GL0015163,1
MC-0-1_GL0057053,1
11_GL0111318,1
Food_14_GL0089159,1
S-Fe7_GL0062361,1
3-8_GL0067064,1
gene_725678,1
gene_3608615,1
gene_3396714,1
7-8_GL0052733,1
MC-0-1_GL0026228,1
gene_3996055,1
Food_11_GL0270643,1
3-3_GL0040951,1
gene_750830,1
Group2-7A_GL0109826,1
4_GL0051499,1
NZ_RAZG01000011.1_cds_WP_120407213.1_329,1
gene_1695121,1
gene_955017,1
MC-6-1_GL0009211,1
AF73-05_6_GL0005570,1
gene_3302231,1
10_GL0020702,1
gene_4319306,1
G1-1A_GL0095257,1
gene_1552695,1
AF73-05_6_GL0152578,1
MC-6-2_GL0131583,1
7-2_GL0021849,1
gene_4516172,1
gene_2721960,1
gene_1879512,1
gene_3450907,1
2756680669,1
NZ_RAZF01000018.1_cds_WP_120427939.1_561,1
20_GL0008559,1
gene_1743534,1
MC-6-3_GL0025637,1
MH-6-4_GL0012833,1
OB-1_1_GL0446281,1
HF-F_5_GL0136646,1
gene_3509209,1
23_GL0108550,1
HF-F_7_GL0299845,1
gene_3367079,1
AF73-05_1_GL0365875,1
Chow_1_GL0214393,1
DSM22607_3_GL0380772,1
gene_3776216,1
3-6_GL0010294,1
HF-S_6_GL0111429,1
gene_1234669,1
gene_260819,1
7-1_GL0014143,1
6-2_GL0044212,1
Chow_4_GL0220566,1
gene_3360988,1
10_GL0029458,1
gene_4170456,1
gene_3515416,1
MC-0-3_GL0064992,1
G1-1A_GL0122747,1
1-6_GL0070364,1
G1-1A_GL0048440,1
gene_441003,1
MH-6-3_GL0001816,1
7-8_GL0157717,1
MC-6-5_GL0050377,1
Food_8_GL0204087,1
3B-dyr36-06_GL0026337,1
MC-0-3_GL0072527,1
gene_4607865,1
4-5_GL0014117,1
gene_673899,1
gene_4207482,1
Chow_2_GL0191055,1
G1-1A_GL0106075,1
gene_3521395,1
8-4_GL0095617,1
gene_3320903,1
gene_3367286,1
gene_4565745,1
gene_1361399,1
2-2_GL0060578,1
gene_1422355,1
NZ_RAYR01000008.1_cds_WP_120411031.1_2792,1
gene_4022903,1
2B-dyr23-07_GL0021975,1
8-8_GL0005267,1
gene_3056193,1
G1-2A_GL0045228,1
gene_2348012,1
4-7_GL0142593,1
S-Fe18_GL0030526,1
AF73-05_2_GL0004093,1
gene_2664615,1
gene_677507,1
gene_861350,1
gene_2626323,1
AF73-05_11_GL0291759,1
6-7_GL0103936,1
DSM22607_11_GL0115486,1
gene_2459317,1
gene_4623404,1
Group2-5A_GL0030422,1
HF-F_1_GL0076423,1
gene_2458511,1
OB-1_1_GL0016411,1
gene_3289397,1
gene_2761337,1
NZ_RAYX01000066.1_cds_WP_120377364.1_1505,1
gene_1930528,1
Chow_3_GL0016670,1
AF73-05_10_GL0254993,1
8-6_GL0092665,1
2-7_GL0001192,1
Group2-4A_GL0046394,1
gene_3479048,1
2-1_GL0086060,1
gene_1360017,1
AF73-05_2_GL0404114,1
AF73-05_14_GL0212310,1
2A-dyr13-07_GL0026272,1
gene_4421886,1
gene_4454642,1
11_GL0060413,1
NZ_KB822463.1_cds_WP_083910121.1_3415,1
6-4_GL0107945,1
NZ_RAYX01000001.1_cds_WP_120376249.1_658,1
MH-6-1_GL0139888,1
1-4_GL0023721,1
gene_3666874,1
gene_375484,1
Group2-3A_GL0120845,1
53_GL0076347,1
HF-F_1_GL0133151,1
AF73-05_10_GL0221945,1
S-Fe11_GL0054080,1
7-5_GL0025034,1
gene_4014625,1
G1-1A_GL0063167,1
NZ_RAZF01000007.1_cds_WP_120427091.1_3164,1
gene_676434,1
gene_293513,1
S-Fe16_GL0088480,1
1-1_GL0109614,1
DSM22607_8_GL0184167,1
gene_365855,1
NZ_AUGK01000004.1_cds_WP_035021493.1_857,1
gene_1140866,1
20_GL0164306,1
S-Fe10_GL0037179,1
gene_4156450,1
1-6_GL0009420,1
gene_1212881,1
NZ_RAYH01000007.1_cds_WP_002517205.1_1266,1
Group2-7A_GL0154601,1
gene_3086240,1
5-4_GL0109548,1
AF73-05_7_GL0312656,1
Group2-2A_GL0060494,1
5-8_GL0092627,1
G1-6A_GL0060813,1
Food_9_GL0040726,1
Food_4_GL0158350,1
6-6_GL0021813,1
gene_2130310,1
HF-F_10_GL0147779,1
gene_1026000,1
S-Fe8_GL0292065,1
31_GL0020814,1
gene_4093153,1
NZ_KI535333.1_cds_WP_023347736.1_2139,1
gene_3508073,1
4-5_GL0008582,1
gene_654003,1
gene_1529913,1
gene_3352808,1
gene_2510227,1
S-Fe11_GL0118499,1
4-5_GL0111597,1
11_GL0126703,1
gene_4204235,1
Food_9_GL0116411,1
S-Fe20_GL0188552,1
MH-6-2_GL0061869,1
Group2-4A_GL0068274,1
21_GL0018233,1
gene_3314780,1
MC-6-3_GL0072871,1
gene_4245536,1
MH-0-5_GL0016607,1
HF-F_10_GL0062895,1
gene_1728230,1
gene_2112581,1
gene_2802303,1
gene_4085333,1
gene_1695683,1
gene_3516368,1
HF-F_13_GL0205041,1
14_GL0082855,1
gene_383718,1
54_GL0082670,1
gene_3524065,1
HF-S_4_GL0236676,1
15_GL0172729,1
10_GL0001483,1
1A-dyr2-07_GL0077776,1
Chow_1_GL0055443,1
NZ_RAYR01000018.1_cds_WP_120412669.1_602,1
gene_3216505,1
2A-dyr14-07_GL0043095,1
10_GL0013780,1
Food_13_GL0206429,1
gene_2466980,1
gene_1159867,1
gene_3149719,1
NZ_RAZK01000005.1_cds_WP_120481476.1_5059,1
gene_2730305,1
15_GL0020673,1
2A-dyr13-07_GL0000360,1
gene_4197850,1
G1-1A_GL0034567,1
AF73-05_11_GL0299233,1
NZ_RAYV01000006.1_cds_WP_095507910.1_1424,1
3A-dyr30-06_GL0011480,1
gene_2145682,1
gene_1785607,1
G1-1A_GL0011642,1
Chow_4_GL0241526,1
HF-F_1_GL0023788,1
8-4_GL0044310,1
DSM22607_3_GL0322687,1
2-1_GL0012266,1
S-Fe11_GL0134678,1
MC-0-1_GL0091147,1
HF-F_4_GL0293290,1
32_GL0098923,1
gene_829336,1
1-1_GL0147482,1
16_GL0087820,1
2-4_GL0058789,1
gene_3920014,1
NZ_CP021421.1_cds_WP_068961636.1_1140,1
DSM22607_2_GL0208490,1
gene_1709406,1
gene_3868108,1
G1-1A_GL0014505,1
Food_5_GL0243252,1
G1-4A_GL0082761,1
20_GL0028324,1
gene_1700162,1
20_GL0118747,1
7-7_GL0082845,1
DSM22607_11_GL0321889,1
gene_4591696,1
Food_5_GL0054205,1
17_GL0044773,1
NZ_RAYX01000013.1_cds_WP_120376658.1_273,1
4-1_GL0076657,1
5-6_GL0066372,1
Chow_6_GL0210999,1
gene_3374006,1
G1-1A_GL0065698,1
HF-F_10_GL0061049,1
2-5_GL0034706,1
HF-S_4_GL0244389,1
NZ_RAYQ01000013.1_cds_WP_120470540.1_456,1
gene_3557772,1
gene_1623114,1
1-2_GL0087768,1
gene_2275776,1
DSM22607_6_GL0154385,1
48_GL0153811,1
DSM22607_4_GL0329209,1
HF-F_13_GL0361672,1
5-6_GL0017159,1
S-Fe10_GL0094319,1
HF-F_2_GL0210776,1
AF73-05_1_GL0228354,1
28_GL0037853,1
5-1_GL0048787,1
4-5_GL0083006,1
gene_3802989,1
31_GL0020749,1
7-6_GL0061334,1
gene_3447432,1
Food_11_GL0238351,1
ERR1211992_Scaf13_1291,1
HF-F_10_GL0109225,1
gene_2092392,1
gene_2031628,1
4-4_GL0080565,1
gene_1525693,1
HF-S_8_GL0246329,1
Food_7_GL0169344,1
G1-1A_GL0063009,1
MC-6-2_GL0041303,1
AF73-05_14_GL0289278,1
gene_919783,1
1-5_GL0067193,1
1-1_GL0050220,1
MC-6-1_GL0085376,1
gene_1283022,1
G1-1A_GL0083436,1
1-1_GL0031369,1
gene_1473512,1
2-2_GL0064482,1
OB-1_12_GL0090238,1
AF73-05_2_GL0268216,1
gene_4548590,1
gene_1025482,1
S-Fe7_GL0056658,1
S-Fe10_GL0173760,1
NZ_KB822466.1_cds_WP_004080030.1_4410,1
AF73-05_10_GL0229431,1
NZ_CP021421.1_cds_WP_068961300.1_1515,1
30_GL0091287,1
NZ_RAZA01000004.1_cds_WP_120477509.1_3263,1
gene_3810505,1
2A-dyr13-07_GL0035814,1
Food_9_GL0133940,1
DSM22607_4_GL0207605,1
1-1_GL0103926,1
20_GL0000801,1
3-5_GL0077819,1
NZ_QZFS01000005.1_cds_WP_129175341.1_7083,1
gene_3231740,1
OB-1_9_GL0135339,1
G1-5A_GL0070094,1
AF73-05_2_GL0036223,1
Food_7_GL0007284,1
S-Fe10_GL0074915,1
11_GL0127317,1
gene_3659902,1
HF-F_1_GL0131257,1
NZ_QIBY01000001.1_cds_WP_123184801.1_396,1
gene_327139,1
MH-6-5_GL0001414,1
gene_2474776,1
S-Fe17_GL0032121,1
DSM22607_10_GL0345786,1
DSM22607_4_GL0356474,1
gene_1038549,1
Chow_3_GL0198700,1
gene_127614,1
S-Fe8_GL0108166,1
S-Fe9_GL0024787,1
G1-1A_GL0086750,1
gene_3927845,1
8-7_GL0063756,1
S-Fe2_GL0196154,1
gene_2723394,1
G1-7A_GL0118491,1
14_GL0085471,1
gene_3780595,1
S-Fe6_GL0050233,1
gene_3000774,1
HF-S_3_GL0123012,1
47_GL0137932,1
Chow_1_GL0244921,1
gene_1603723,1
gene_2476247,1
G1-5A_GL0004165,1
G1-3A_GL0016043,1
2-4_GL0054594,1
gene_1552935,1
2_GL0081221,1
5-8_GL0087826,1
gene_3900513,1
NZ_KB822486.1_cds_WP_004060033.1_3184,1
DSM22607_11_GL0259297,1
20_GL0142182,1
gene_4498047,1
1-3_GL0008983,1
gene_2444742,1
Chow_1_GL0242166,1
2-4_GL0101971,1
2-4_GL0108279,1
4-1_GL0007075,1
DSM22607_4_GL0202850,1
NZ_RAZA01000023.1_cds_WP_120479595.1_1712,1
G1-7A_GL0125871,1
Food_10_GL0184405,1
6-2_GL0042714,1
gene_3040389,1
AF73-05_11_GL0129105,1
S-Fe8_GL0179444,1
NZ_NHTR01000001.1_cds_WP_065547580.1_1015,1
S-Fe3_GL0210455,1
gene_4405812,1
gene_4313798,1
G1-5A_GL0008401,1
gene_3759517,1
8_GL0007103,1
MH-6-2_GL0035769,1
S-Fe3_GL0194379,1
S-Fe11_GL0040053,1
gene_3873405,1
G1-7A_GL0055938,1
8-3_GL0015857,1
20_GL0147710,1
gene_1705296,1
Group2-5A_GL0059481,1
2-3_GL0034564,1
Food_9_GL0353383,1
gene_2727035,1
4-6_GL0074600,1
OB-1_7_GL0077835,1
gene_1078578,1
5-1_GL0006095,1
8-3_GL0042045,1
gene_4302345,1
gene_3895626,1
9_GL0098287,1
DSM22607_6_GL0104703,1
gene_2119092,1
gene_480418,1
gene_2297457,1
AF73-05_13_GL0316391,1
gene_2803139,1
4-1_GL0052912,1
HF-F_13_GL0003690,1
NZ_RAYM01000015.1_cds_WP_120432861.1_4325,1
gene_1581996,1
gene_2411829,1
gene_1183223,1
2-1_GL0095231,1
gene_3366594,1
gene_3009385,1
2-1_GL0035282,1
1-2_GL0051301,1
ERR1212024_Scaf178_3331,1
gene_4591715,1
gene_1073535,1
ERR1211980_Scaf62_3218,1
DSM22607_1_GL0218597,1
HF-S_14_GL0274620,1
NZ_RAZK01000039.1_cds_WP_120484900.1_4154,1
gene_4232059,1
7-3_GL0072703,1
gene_945309,1
6-4_GL0001657,1
ERR1211980_Scaf16_1774,1
NZ_NHMR02000002.1_cds_WP_052825149.1_1154,1
HF-S_9_GL0032742,1
ERR1212024_Scaf27_1341,1
11_GL0064412,1
gene_1029429,1
DSM22607_12_GL0326823,1
8-4_GL0111096,1
gene_2427759,1
8-4_GL0014727,1
Food_5_GL0299894,1
gene_1470609,1
gene_3905333,1
42_GL0010727,1
S-Fe20_GL0007693,1
S-Fe7_GL0047651,1
AF73-05_2_GL0390610,1
gene_977429,1
HF-F_7_GL0083370,1
S-Fe7_GL0038075,1
21_GL0062944,1
2-4_GL0099809,1
OB-1_5_GL0014159,1
8-5_GL0090958,1
MC-0-3_GL0085165,1
gene_3537449,1
20_GL0131998,1
AF73-05_2_GL0251814,1
Group2-3A_GL0001295,1
8-1_GL0034696,1
3-3_GL0025086,1
DSM22607_2_GL0232143,1
S-Fe5_GL0109341,1
MH-6-4_GL0052516,1
1A-dyr4-07_GL0027133,1
MC-0-1_GL0078961,1
4-2_GL0000951,1
HF-S_10_GL0160836,1
gene_4570724,1
gene_1942936,1
Chow_5_GL0087065,1
S-Fe12_GL0192761,1
gene_4249715,1
20_GL0020800,1
gene_803323,1
Group2-4A_GL0006264,1
gene_3482357,1
4-3_GL0095487,1
gene_3144260,1
gene_4562566,1
2-4_GL0084313,1
17_GL0094778,1
gene_2168643,1
5-8_GL0023814,1
11_GL0140134,1
gene_3537502,1
2A-dyr16-07_GL0015542,1
AF73-05_14_GL0178152,1
HF-F_1_GL0218268,1
Chow_3_GL0018760,1
S-Fe17_GL0088083,1
11_GL0070707,1
gene_858963,1
gene_3948960,1
2-1_GL0060165,1
Food_5_GL0124522,1
52_GL0125626,1
2-1_GL0062189,1
gene_1506216,1
G1-6A_GL0020739,1
G1-5A_GL0176770,1
MC-6-1_GL0079631,1
gene_1292502,1
MC-6-3_GL0018146,1
S-Fe10_GL0065071,1
gene_1900339,1
gene_2391349,1
50_GL0074070,1
Chow_1_GL0067561,1
G1-1A_GL0106086,1
3-6_GL0026791,1
HF-F_10_GL0022073,1
Food_10_GL0275180,1
HF-F_11_GL0100934,1
S-Fe5_GL0155260,1
HF-F_13_GL0119071,1
gene_4127643,1
10_GL0074163,1
2-7_GL0033992,1
gene_1406807,1
MC-6-1_GL0086598,1
G1-8A_GL0082380,1
gene_2248386,1
DSM22607_2_GL0245408,1
AF73-05_7_GL0135738,1
3-8_GL0040224,1
MC-6-2_GL0001171,1
NZ_RAYX01000115.1_cds_WP_120377629.1_101,1
Food_10_GL0054611,1
8-1_GL0053865,1
4-8_GL0100149,1
MC-6-2_GL0013817,1
gene_4235993,1
2-2_GL0112776,1
DSM22607_5_GL0177972,1
gene_1249653,1
6-4_GL0051121,1
1-4_GL0062887,1
2-1_GL0043495,1
HF-S_11_GL0135210,1
gene_3534726,1
gene_1363963,1
MH-0-5_GL0069943,1
gene_3379523,1
Food_8_GL0305501,1
G1-1A_GL0110134,1
gene_3737527,1
4-8_GL0103946,1
2_GL0022980,1
1A-dyr1-07_GL0006851,1
6-8_GL0019169,1
2-4_GL0004709,1
16_GL0048374,1
2-1_GL0120984,1
3-2_GL0039833,1
7-8_GL0011723,1
NZ_RAZK01000017.1_cds_WP_120483705.1_1476,1
S-Fe12_GL0005148,1
3-2_GL0059302,1
gene_398457,1
gene_2459007,1
OB-1_2_GL0237144,1
gene_61506,1
Chow_7_GL0054788,1
AF73-05_14_GL0025954,1
AF73-05_10_GL0422311,1
MC-6-2_GL0080303,1
HF-F_7_GL0014120,1
AF73-05_14_GL0063999,1
7-5_GL0107638,1
gene_3241266,1
AF73-05_4_GL0131586,1
AF73-05_2_GL0231542,1
8-7_GL0044342,1
2-7_GL0049304,1
gene_3121294,1
gene_3734087,1
gene_3548086,1
S-Fe10_GL0121975,1
gene_1082776,1
Chow_5_GL0216926,1
Food_13_GL0004453,1
2-1_GL0042924,1
NZ_NHMQ01000001.1_cds_WP_065534894.1_1293,1
4-1_GL0016035,1
Chow_2_GL0168256,1
NZ_RAYX01000004.1_cds_WP_120376368.1_1305,1
8-4_GL0099694,1
MH-6-3_GL0069175,1
Group2-5A_GL0063904,1
S-Fe3_GL0147187,1
gene_2630074,1
gene_1671005,1
NZ_RAYH01000003.1_cds_WP_002516806.1_684,1
AF73-05_8_GL0097888,1
gene_210526,1
gene_2085637,1
gene_3605279,1
NZ_RAZK01000013.1_cds_WP_016314758.1_681,1
HF-F_9_GL0086979,1
16_GL0060018,1
MH-6-5_GL0074575,1
NZ_AUGK01000012.1_cds_WP_028027191.1_1878,1
11_GL0125661,1
Group2-8A_GL0150062,1
DSM22607_2_GL0119764,1
HF-F_12_GL0042909,1
S-Fe19_GL0008409,1
gene_1506559,1
G1-6A_GL0071301,1
AF73-05_10_GL0132369,1
HF-S_3_GL0305531,1
1A-dyr1-07_GL0014871,1
gene_1615105,1
S-Fe16_GL0104527,1
gene_1307038,1
NZ_RAYY01000022.1_cds_WP_120423315.1_1809,1
gene_3656854,1
Food_12_GL0043864,1
gene_1775009,1
Chow_5_GL0321116,1
G1-1A_GL0077521,1
DSM22607_5_GL0112022,1
MH-0-5_GL0044894,1
Food_5_GL0142876,1
4-3_GL0044000,1
3B-dyr36-06_GL0027641,1
Chow_1_GL0051894,1
Food_1_GL0031058,1
Food_11_GL0135545,1
4-8_GL0014914,1
gene_3353544,1
8-8_GL0099397,1
gene_1251505,1
2A-dyr16-06_GL0003706,1
gene_2862183,1
gene_3838882,1
gene_1084851,1
OB-1_11_GL0151506,1
gene_2579082,1
NZ_KE159646.1_cds_WP_016309373.1_1117,1
DSM22607_8_GL0295621,1
S-Fe10_GL0080650,1
gene_3573089,1
Chow_7_GL0169278,1
51_GL0016829,1
NZ_RAYJ01000033.1_cds_WP_027099179.1_1842,1
S-Fe11_GL0058799,1
gene_4321418,1
gene_767609,1
Food_14_GL0268152,1
NZ_RAZA01000001.1_cds_WP_120476660.1_1160,1
S-Fe1_GL0030852,1
gene_4523018,1
4-7_GL0143022,1
Chow_1_GL0008262,1
gene_4593630,1
gene_1134493,1
gene_4438712,1
1-6_GL0075148,1
gene_3553941,1
MH-6-1_GL0017683,1
5-3_GL0092157,1
gene_3887055,1
MH-0-5_GL0068220,1
MC-6-5_GL0015280,1
2-5_GL0026125,1
11_GL0088789,1
4-1_GL0028464,1
gene_1728723,1
AF73-05_9_GL0074331,1
gene_3568447,1
ERR1211980_Scaf31_2467,1
1A-dyr4-07_GL0005711,1
Food_13_GL0200690,1
gene_3218908,1
Chow_2_GL0278006,1
45_GL0034842,1
G1-8A_GL0040775,1
gene_4113439,1
gene_1572826,1
Food_11_GL0298546,1
1-2_GL0066291,1
AF73-05_10_GL0142402,1
S-Fe10_GL0023458,1
S-Fe7_GL0169147,1
HF-F_11_GL0202846,1
gene_2961155,1
gene_3925541,1
gene_2148697,1
gene_791430,1
48_GL0054061,1
11_GL0112010,1
gene_1308689,1
S-Fe12_GL0107300,1
gene_497817,1
45_GL0146238,1
S-Fe11_GL0130022,1
NZ_RAZD01000005.1_cds_WP_120418257.1_3091,1
gene_3536147,1
G1-1A_GL0046691,1
gene_1048276,1
8-4_GL0014085,1
54_GL0126697,1
ERR1211992_Scaf11_1089,1
39_GL0007381,1
gene_795220,1
gene_3984946,1
53_GL0102730,1
AF73-05_8_GL0282870,1
MH-0-5_GL0103929,1
gene_4146924,1
gene_575267,1
S-Fe10_GL0049104,1
gene_2945344,1
gene_3561922,1
gene_127626,1
G1-5A_GL0171856,1
gene_1472203,1
gene_2314398,1
gene_345471,1
G1-7A_GL0072834,1
gene_38686,1
Food_7_GL0280635,1
AF73-05_4_GL0073544,1
gene_1643719,1
gene_4514891,1
7-2_GL0058178,1
MC-6-1_GL0086900,1
8-7_GL0031162,1
gene_1029434,1
gene_534362,1
gene_1986227,1
S-Fe8_GL0111060,1
gene_4404199,1
ERR1211992_Scaf2_119,1
2_GL0077242,1
Chow_5_GL0161959,1
gene_1618927,1
gene_3703376,1
G1-2A_GL0042502,1
gene_4164370,1
AF73-05_7_GL0222942,1
gene_3072372,1
gene_3820856,1
14_GL0055116,1
gene_244570,1
MH-6-3_GL0000791,1
2-2_GL0007048,1
7-8_GL0105008,1
gene_4536534,1
AF73-05_11_GL0229442,1
1-1_GL0055855,1
G1-3A_GL0108705,1
Chow_8_GL0192633,1
2-4_GL0019254,1
26_GL0014235,1
NZ_RAZH01000017.1_cds_WP_120393747.1_569,1
gene_2232887,1
7-8_GL0135350,1
DSM22607_12_GL0115310,1
AF73-05_7_GL0081196,1
HF-F_11_GL0110212,1
gene_2399557,1
OB-1_12_GL0034092,1
AF73-05_10_GL0285875,1
Food_10_GL0185093,1
NZ_CP021421.1_cds_WP_068960991.1_1885,1
gene_1539772,1
Food_10_GL0203774,1
gene_1377433,1
gene_2187650,1
gene_2926957,1
3-5_GL0005537,1
1-1_GL0079767,1
1-2_GL0121896,1
gene_1715386,1
S-Fe11_GL0048912,1
AF73-05_10_GL0180557,1
gene_2682140,1
NZ_CP021421.1_cds_WP_068960093.1_294,1
gene_2730838,1
gene_3466551,1
gene_2291029,1
Food_14_GL0173516,1
8-6_GL0024280,1
AF73-05_13_GL0029582,1
Food_7_GL0034834,1
HF-S_1_GL0271584,1
DSM22607_12_GL0326263,1
gene_2054467,1
gene_1193072,1
gene_2458342,1
2-7_GL0086476,1
gene_1860093,1
Chow_8_GL0236002,1
10_GL0038056,1
S-Fe12_GL0161864,1
20_GL0104021,1
2-5_GL0033778,1
HF-F_5_GL0015304,1
gene_296685,1
2A-dyr14-07_GL0001356,1
gene_4102586,1
2-1_GL0076331,1
G1-6A_GL0032805,1
NZ_RAYX01000041.1_cds_WP_120377147.1_1178,1
8-5_GL0032798,1
gene_3927344,1
45_GL0034359,1
gene_4558113,1
gene_443485,1
2-1_GL0115780,1
gene_3638086,1
gene_1366375,1
HF-F_7_GL0338025,1
AF73-05_13_GL0178731,1
ERR1211980_Scaf48_2964,1
gene_3334226,1
8-5_GL0026272,1
S-Fe7_GL0010516,1
gene_1584250,1
G1-3A_GL0030487,1
5-1_GL0025659,1
8-2_GL0071881,1
S-Fe6_GL0171165,1
8-4_GL0058003,1
gene_2546123,1
2A-dyr16-07_GL0022749,1
gene_955026,1
2A-dyr13-07_GL0006178,1
S-Fe14_GL0058106,1
NZ_RAYH01000002.1_cds_271,1
G1-1A_GL0053069,1
gene_2293073,1
Food_4_GL0314180,1
gene_3990130,1
gene_1308691,1
G1-1A_GL0063037,1
4-1_GL0004142,1
MC-0-1_GL0091149,1
5-1_GL0077536,1
Food_11_GL0249621,1
DSM22607_5_GL0162940,1
2-2_GL0016120,1
gene_2832047,1
DSM22607_2_GL0200335,1
gene_234472,1
DSM22607_2_GL0031850,1
gene_730014,1
6-5_GL0011341,1
S-Fe12_GL0165859,1
gene_3926558,1
gene_4052868,1
11_GL0115032,1
1A-dyr4-07_GL0090646,1
S-Fe12_GL0187601,1
gene_1236753,1
DSM22607_3_GL0310141,1
HF-F_1_GL0126718,1
NZ_RAYQ01000001.1_cds_WP_120466057.1_1576,1
Food_4_GL0233684,1
gene_4221363,1
HF-S_6_GL0199847,1
OB-1_13_GL0287647,1
gene_398907,1
8-3_GL0055126,1
gene_4613398,1
gene_3388805,1
11_GL0127324,1
gene_4586060,1
2-4_GL0002079,1
NZ_RAZA01000001.1_cds_WP_120476827.1_1331,1
DSM22607_11_GL0334158,1
4-2_GL0089215,1
4-1_GL0041174,1
4-5_GL0034957,1
3-6_GL0022323,1
NZ_RAZK01000029.1_cds_WP_120484421.1_3138,1
gene_2449965,1
3-2_GL0069079,1
gene_1879671,1
Food_11_GL0267998,1
35_GL0013918,1
AF73-05_10_GL0031122,1
gene_2467239,1
gene_2456447,1
gene_3157264,1
gene_1665517,1
gene_1198258,1
gene_2168883,1
gene_2472421,1
gene_2962912,1
gene_3970982,1
gene_1101147,1
AF73-05_10_GL0289328,1
Group2-1A_GL0105652,1
10_GL0072663,1
gene_2289726,1
Food_7_GL0099837,1
AF73-05_11_GL0086674,1
3-5_GL0028913,1
gene_205105,1
gene_258118,1
Chow_7_GL0275204,1
MC-6-2_GL0155056,1
gene_3214849,1
2-2_GL0127356,1
14_GL0108934,1
3-3_GL0060209,1
11_GL0072499,1
DSM22607_2_GL0025898,1
gene_3519309,1
gene_3473620,1
7-3_GL0040653,1
AF73-05_11_GL0278711,1
gene_2916023,1
Chow_4_GL0046596,1
gene_424257,1
2-4_GL0076816,1
45_GL0089696,1
DSM22607_13_GL0147398,1
gene_2651257,1
1A-dyr2-07_GL0039993,1
gene_1189770,1
1_GL0030266,1
S-Fe10_GL0067748,1
3-8_GL0048763,1
gene_1301589,1
gene_3667267,1
gene_3866384,1
11_GL0111537,1
NZ_RAYS01000009.1_cds_WP_121765534.1_4007,1
HF-F_1_GL0100935,1
gene_3279407,1
4-8_GL0048309,1
gene_318942,1
2-1_GL0087194,1
gene_4259284,1
gene_1789381,1
gene_3865749,1
gene_1929771,1
Group2-8A_GL0134812,1
S-Fe9_GL0188391,1
S-Fe11_GL0112145,1
11_GL0120418,1
2-3_GL0045177,1
gene_4526340,1
Food_10_GL0049846,1
G1-1A_GL0070532,1
S-Fe10_GL0036183,1
5-3_GL0054696,1
HF-F_2_GL0219456,1
HF-S_12_GL0317052,1
gene_2215093,1
11_GL0144309,1
gene_3390545,1
gene_75978,1
MH-6-4_GL0044903,1
gene_1795720,1
1-1_GL0147582,1
S-Fe16_GL0090776,1
gene_3055603,1
NZ_RAYW01000002.1_cds_WP_121697973.1_1457,1
S-Fe11_GL0035035,1
OB-1_5_GL0340777,1
gene_1761453,1
5-6_GL0085215,1
gene_274828,1
17_GL0140603,1
gene_4364995,1
gene_2775907,1
gene_4053239,1
4-8_GL0089650,1
2-4_GL0014586,1
DSM22607_9_GL0022472,1
gene_1923571,1
Food_10_GL0266921,1
S-Fe10_GL0068311,1
gene_3927870,1
gene_313535,1
gene_865500,1
NZ_RAYX01000001.1_cds_WP_120376252.1_616,1
OB-1_5_GL0071242,1
10_GL0031148,1
gene_2985579,1
39_GL0047311,1
5-1_GL0049206,1
gene_2551667,1
gene_4282201,1
20_GL0067457,1
MH-6-5_GL0030998,1
Food_11_GL0120853,1
gene_1916825,1
S-Fe7_GL0059129,1
gene_1374466,1
4-1_GL0028033,1
HF-F_13_GL0191258,1
S-Fe10_GL0117953,1
Food_11_GL0058570,1
Chow_4_GL0086007,1
gene_2989127,1
gene_3110719,1
Chow_1_GL0056464,1
gene_4231553,1
20_GL0048091,1
gene_2742207,1
8-2_GL0118697,1
gene_4613524,1
gene_4202668,1
4_GL0040381,1
6-5_GL0125036,1
4_GL0054824,1
gene_4082546,1
S-Fe20_GL0005475,1
4-1_GL0064730,1
S-Fe11_GL0078546,1
NZ_RAZH01000002.1_cds_WP_120391516.1_1493,1
5-2_GL0043123,1
NZ_RAZG01000160.1_cds_WP_120410105.1_905,1
gene_1004682,1
2-1_GL0062607,1
2-4_GL0080895,1
gene_3050090,1
gene_708536,1
gene_3719440,1
HF-S_4_GL0362844,1
gene_2593026,1
MC-0-1_GL0003751,1
Chow_1_GL0256215,1
gene_1125209,1
4-4_GL0010347,1
HF-F_10_GL0151790,1
S-Fe4_GL0122000,1
HF-F_10_GL0247215,1
gene_4610454,1
46_GL0024011,1
gene_2690348,1
NZ_RAZG01000124.1_cds_420,1
21_GL0014836,1
gene_965675,1
gene_1912537,1
S-Fe3_GL0023341,1
gene_1630988,1
gene_3997030,1
gene_500687,1
gene_1887656,1
Food_14_GL0298786,1
