gene,noFMT_1_jejunum
DSM22607_13_GL0140350,1
gene_4025479,1
4-1_GL0004191,1
8-1_GL0122714,1
OB-1_7_GL0001149,1
S-Fe10_GL0011942,1
NZ_CP021422.1_cds_WP_088364424.1_2031,1
12_GL0077812,1
1_GL0014598,1
10_GL0085602,1
gene_810477,1
10_GL0025767,1
7-3_GL0075418,1
DSM22607_5_GL0113604,1
G1-5A_GL0051665,1
AF73-05_14_GL0276201,1
2-3_GL0032024,1
DSM22607_1_GL0184683,1
AF73-05_10_GL0287093,1
6-4_GL0059529,1
2-6_GL0012044,1
G1-1A_GL0033857,1
G1-1A_GL0070556,1
gene_3265468,1
MH-0-4_GL0028526,1
Chow_2_GL0026834,1
DSM22607_6_GL0224249,1
1-1_GL0017917,1
gene_370838,1
DSM22607_1_GL0136276,1
NZ_KB822442.1_cds_WP_004070253.1_1011,1
13_GL0017623,1
Chow_3_GL0288446,1
S-Fe10_GL0106105,1
HF-S_5_GL0125295,1
G1-1A_GL0081632,1
2-4_GL0019571,1
DSM22607_3_GL0051066,1
AF73-05_9_GL0298214,1
G1-1A_GL0058023,1
5-5_GL0031135,1
S-Fe12_GL0027817,1
DSM22607_9_GL0092033,1
2-3_GL0097164,1
G1-3A_GL0025122,1
2-1_GL0103739,1
2-5_GL0081077,1
4-4_GL0097680,1
2-3_GL0004780,1
Chow_5_GL0245563,1
gene_4562308,1
NZ_RAZK01000005.1_cds_WP_120481462.1_5045,1
DSM22607_3_GL0150501,1
S-Fe10_GL0159634,1
gene_91844,1
NZ_RAZA01000034.1_cds_WP_120480124.1_2530,1
S-Fe11_GL0030501,1
gene_3708805,1
NZ_RAZK01000050.1_cds_4903,1
OB-1_1_GL0206251,1
DSM22607_3_GL0131983,1
7-4_GL0106931,1
gene_4442443,1
4-2_GL0070055,1
4-1_GL0003876,1
2-3_GL0000705,1
2-7_GL0010336,1
2-3_GL0030375,1
Chow_7_GL0215845,1
gene_2952482,1
Food_10_GL0262530,1
AF73-05_1_GL0137120,1
Food_1_GL0037199,1
Food_9_GL0146750,1
gene_3159921,1
7-1_GL0051669,1
HF-S_10_GL0148838,1
S-Fe12_GL0186144,1
1A-dyr2-07_GL0023881,1
Chow_8_GL0031310,1
S-Fe7_GL0230070,1
2-3_GL0056007,1
NZ_CP021422.1_cds_1435,1
S-Fe12_GL0033828,1
11_GL0057054,1
gene_4560934,1
S-Fe10_GL0030127,1
Food_11_GL0303643,1
55_GL0054706,1
30_GL0055100,1
5-1_GL0032554,1
gene_1449772,1
gene_3680772,1
gene_4118426,1
S-Fe12_GL0035566,1
HF-F_3_GL0098484,1
NZ_RAYM01000022.1_cds_WP_120433987.1_374,1
gene_4251777,1
8-3_GL0032650,1
2_GL0089075,1
Chow_1_GL0139102,1
gene_438107,1
Group2-8A_GL0061089,1
2-6_GL0080553,1
S-Fe7_GL0252296,1
Food_5_GL0146399,1
G1-3A_GL0057060,1
AF73-05_14_GL0341871,1
S-Fe10_GL0032661,1
HF-F_1_GL0097914,1
S-Fe12_GL0022659,1
40_GL0078830,1
Food_6_GL0311339,1
3_GL0066211,1
gene_2592191,1
3-4_GL0038008,1
gene_4033162,1
Chow_1_GL0087112,1
gene_3667294,1
MC-6-3_GL0021593,1
2-3_GL0041010,1
S-Fe2_GL0001750,1
1A-dyr3-07_GL0008047,1
MH-6-4_GL0070949,1
2-3_GL0044802,1
4-8_GL0094517,1
55_GL0054377,1
Chow_2_GL0078966,1
7-6_GL0065802,1
1-8_GL0001746,1
Chow_3_GL0119310,1
Chow_1_GL0151113,1
gene_1443554,1
3-1_GL0019724,1
8-5_GL0043212,1
G1-1A_GL0056485,1
18_GL0019512,1
DSM22607_3_GL0092165,1
8-8_GL0039389,1
G1-1A_GL0057793,1
1-1_GL0148804,1
1-6_GL0066682,1
23_GL0007346,1
Chow_8_GL0051843,1
Food_10_GL0225454,1
S-Fe2_GL0084156,1
7-8_GL0052371,1
20_GL0038052,1
NZ_QZFS01000030.1_cds_WP_129178827.1_4315,1
11_GL0080556,1
G1-1A_GL0059802,1
Chow_7_GL0000543,1
21_GL0030319,1
gene_4169416,1
5-6_GL0015745,1
gene_1526312,1
Chow_7_GL0004741,1
gene_3731992,1
Chow_1_GL0018615,1
Food_13_GL0141401,1
28_GL0120321,1
S-Fe11_GL0016768,1
1A-dyr3-06_GL0052562,1
1A-dyr3-06_GL0029951,1
19_GL0002266,1
gene_1164625,1
6-7_GL0062444,1
35_GL0116426,1
gene_3983624,1
2-3_GL0065530,1
Food_13_GL0027877,1
gene_2792329,1
gene_1703612,1
Chow_2_GL0047553,1
G1-1A_GL0100810,1
OB-1_9_GL0166293,1
NZ_CP021421.1_cds_WP_068961149.1_1696,1
20_GL0151468,1
G1-4A_GL0071911,1
Chow_8_GL0251482,1
Chow_2_GL0157549,1
2-4_GL0059514,1
DSM22607_10_GL0272347,1
4-4_GL0019079,1
G1-1A_GL0063113,1
HF-F_4_GL0328902,1
S-Fe12_GL0051757,1
AF73-05_11_GL0277116,1
Group2-2A_GL0020562,1
G1-1A_GL0102554,1
MC-0-1_GL0038104,1
AF73-05_3_GL0178792,1
Chow_4_GL0044782,1
HF-F_6_GL0070645,1
gene_257856,1
Food_13_GL0114348,1
MC-0-1_GL0008473,1
Chow_2_GL0112155,1
HF-S_1_GL0140199,1
G1-1A_GL0001487,1
5-7_GL0057818,1
43_GL0091292,1
26_GL0110359,1
G1-1A_GL0111259,1
gene_1903427,1
MC-6-2_GL0174793,1
gene_3174122,1
gene_3228585,1
G1-1A_GL0117335,1
2-3_GL0002283,1
MC-0-3_GL0022755,1
gene_284001,1
gene_2999137,1
11_GL0091137,1
Chow_8_GL0231717,1
HF-S_10_GL0069717,1
18_GL0156205,1
AF73-05_10_GL0106482,1
20_GL0033678,1
AF73-05_4_GL0244433,1
MC-0-3_GL0007008,1
Food_11_GL0223955,1
HF-S_3_GL0107779,1
gene_3070690,1
gene_241029,1
OB-1_13_GL0068515,1
gene_3588232,1
MH-6-4_GL0080705,1
G1-4A_GL0002138,1
G1-4A_GL0078895,1
gene_218661,1
2-3_GL0065340,1
gene_1397594,1
S-Fe18_GL0033559,1
gene_1557484,1
2-3_GL0050524,1
G1-1A_GL0033718,1
1A-dyr3-06_GL0014141,1
26_GL0095149,1
6_GL0068131,1
gene_111495,1
NZ_RAYE01000110.1_cds_WP_120447097.1_37,1
OB-1_1_GL0057461,1
S-Fe10_GL0009255,1
gene_2841933,1
AF73-05_3_GL0050143,1
gene_3947868,1
HF-F_1_GL0272926,1
NZ_RAYW01000027.1_cds_WP_121699810.1_1201,1
2-3_GL0000316,1
4-1_GL0065977,1
gene_381356,1
gene_3951619,1
2-3_GL0052187,1
gene_1737502,1
G1-1A_GL0034466,1
S-Fe9_GL0180365,1
gene_415499,1
G1-1A_GL0057420,1
DSM22607_5_GL0074466,1
1A-dyr2-07_GL0067883,1
S-Fe3_GL0003810,1
2-3_GL0061694,1
Food_7_GL0176613,1
14_GL0062766,1
11_GL0108142,1
8-1_GL0099064,1
MH-6-3_GL0059297,1
gene_4300336,1
6-2_GL0016040,1
29_GL0154942,1
MC-6-4_GL0005048,1
MC-6-3_GL0087628,1
53_GL0030117,1
11_GL0077274,1
16_GL0078929,1
25_GL0013134,1
35_GL0109007,1
Chow_1_GL0239376,1
1-3_GL0007601,1
gene_1053212,1
G1-1A_GL0030531,1
NZ_RAZE01000034.1_cds_WP_120400786.1_2616,1
S-Fe7_GL0185194,1
Chow_7_GL0049707,1
gene_3003879,1
AF73-05_13_GL0308316,1
8-6_GL0018833,1
S-Fe7_GL0272095,1
2-1_GL0061502,1
S-Fe10_GL0118964,1
AF73-05_4_GL0286145,1
2A-dyr14-07_GL0014541,1
1A-dyr2-07_GL0003773,1
AF73-05_14_GL0196214,1
MH-6-1_GL0153466,1
OB-1_8_GL0248513,1
48_GL0150516,1
DSM22607_1_GL0148233,1
8-1_GL0059725,1
HF-F_3_GL0067767,1
gene_1989340,1
AF73-05_3_GL0126305,1
6-6_GL0131650,1
G1-1A_GL0038798,1
gene_1082288,1
21_GL0034043,1
S-Fe12_GL0101137,1
gene_4552805,1
DSM22607_1_GL0298184,1
G1-2A_GL0083575,1
Food_7_GL0109804,1
2-3_GL0077110,1
7-4_GL0083640,1
G1-1A_GL0009025,1
G1-1A_GL0005801,1
gene_4286093,1
gene_3927421,1
2-1_GL0100400,1
Food_13_GL0080735,1
S-Fe2_GL0046018,1
gene_1634321,1
NZ_KB822565.1_cds_WP_004033975.1_414,1
MC-6-2_GL0004454,1
2-3_GL0007110,1
NZ_RAZK01000025.1_cds_WP_120484139.1_2707,1
Food_5_GL0341470,1
G1-4A_GL0073994,1
gene_381512,1
NZ_RAYE01000055.1_cds_WP_120446295.1_3895,1
Chow_4_GL0077064,1
7-8_GL0039580,1
2A-dyr13-07_GL0005938,1
MC-6-2_GL0025929,1
AF73-05_14_GL0039646,1
3-8_GL0039053,1
ERR1211992_Scaf12_1163,1
16_GL0021473,1
NZ_RAZF01000055.1_cds_WP_120429042.1_2681,1
AF73-05_10_GL0344786,1
14_GL0050660,1
Food_9_GL0166606,1
Food_5_GL0084343,1
G1-7A_GL0118531,1
NZ_RAZD01000066.1_cds_WP_120422945.1_3116,1
26_GL0114720,1
gene_1593840,1
gene_1409146,1
Group2-1A_GL0128463,1
NZ_RAYU01000420.1_cds_4391,1
gene_3909959,1
G1-1A_GL0024713,1
S-Fe11_GL0066601,1
NZ_RAYF01000115.1_cds_WP_120439109.1_4421,1
2-3_GL0059451,1
G1-1A_GL0076367,1
4-1_GL0064493,1
Chow_1_GL0124963,1
S-Fe19_GL0037532,1
OB-1_3_GL0238820,1
6_GL0075180,1
9_GL0003248,1
AF73-05_4_GL0371330,1
8-4_GL0060067,1
gene_4482791,1
G1-1A_GL0002699,1
gene_2660730,1
DSM22607_9_GL0348551,1
Food_7_GL0166849,1
NZ_RAZG01000072.1_cds_WP_120409544.1_4294,1
gene_4439762,1
5-8_GL0028613,1
gene_4628016,1
35_GL0109111,1
AF73-05_4_GL0236961,1
gene_3806167,1
MC-0-3_GL0101117,1
Group2-2A_GL0002503,1
2-1_GL0119314,1
Chow_8_GL0088004,1
Chow_2_GL0008999,1
S-Fe10_GL0040868,1
4-4_GL0092024,1
gene_3084825,1
G1-1A_GL0058369,1
Chow_5_GL0063536,1
Group2-3A_GL0003480,1
20_GL0017150,1
6-5_GL0085760,1
3-3_GL0030369,1
gene_4458341,1
gene_218629,1
Chow_2_GL0000112,1
Food_9_GL0424181,1
AF73-05_11_GL0249648,1
1-1_GL0061439,1
gene_4008303,1
2-1_GL0004536,1
gene_2904224,1
HF-F_12_GL0135710,1
Food_3_GL0059587,1
HF-S_9_GL0118510,1
S-Fe7_GL0003492,1
28_GL0087455,1
Food_14_GL0281209,1
NZ_RAZG01000270.1_cds_2097,1
gene_1770763,1
gene_4515024,1
Food_6_GL0069535,1
G1-1A_GL0095204,1
AF73-05_11_GL0193170,1
12_GL0118454,1
33_GL0087465,1
gene_3138895,1
6-7_GL0087344,1
gene_1294412,1
NZ_RAZD01000030.1_cds_WP_120422130.1_2101,1
Food_13_GL0121605,1
AF73-05_10_GL0039706,1
gene_1631322,1
6-2_GL0038327,1
24_GL0004422,1
4-1_GL0035818,1
2-3_GL0091879,1
gene_534661,1
MH-0-5_GL0040500,1
gene_4107440,1
OB-1_12_GL0302240,1
7-2_GL0107118,1
HF-S_5_GL0065984,1
MH-6-3_GL0119957,1
gene_4225936,1
6-2_GL0004838,1
G1-4A_GL0014498,1
gene_1629332,1
G1-1A_GL0055120,1
DSM22607_4_GL0317329,1
20_GL0086008,1
HF-S_10_GL0142084,1
gene_2743412,1
Chow_8_GL0173340,1
NZ_RAZA01000005.1_cds_WP_120477795.1_3712,1
1A-dyr3-06_GL0024391,1
gene_1056872,1
2-3_GL0065523,1
OB-1_7_GL0021170,1
Food_9_GL0029207,1
gene_2853484,1
AF73-05_10_GL0276049,1
MC-0-1_GL0090923,1
7-2_GL0103282,1
AF73-05_7_GL0041161,1
1A-dyr4-07_GL0018326,1
NZ_CP021421.1_cds_WP_068961513.1_1278,1
MC-0-3_GL0025354,1
2-1_GL0016029,1
NZ_CP021421.1_cds_WP_068961224.1_1604,1
S-Fe20_GL0020302,1
OB-1_1_GL0156765,1
gene_457042,1
7-5_GL0137862,1
2-3_GL0019474,1
5-7_GL0012600,1
Chow_5_GL0143204,1
G1-4A_GL0019795,1
2-3_GL0052195,1
HF-F_1_GL0274620,1
Food_6_GL0117850,1
Food_10_GL0261865,1
gene_1264754,1
gene_2499794,1
DSM22607_1_GL0096648,1
Group2-2A_GL0123355,1
NZ_RAZA01000076.1_cds_WP_120480653.1_4027,1
AF73-05_1_GL0280589,1
G1-4A_GL0036144,1
MH-6-2_GL0042459,1
MC-0-1_GL0127629,1
G1-5A_GL0021400,1
2-3_GL0096812,1
6-7_GL0040608,1
gene_418475,1
17_GL0105732,1
gene_4435265,1
Group2-3A_GL0111692,1
gene_2272211,1
1-1_GL0043690,1
gene_3788612,1
gene_4289730,1
gene_1610895,1
AF73-05_1_GL0248000,1
Chow_4_GL0091896,1
6-7_GL0010029,1
AF73-05_11_GL0010398,1
DSM22607_10_GL0380752,1
5-6_GL0036555,1
29_GL0109931,1
gene_618316,1
NZ_RAZJ01000220.1_cds_1241,1
NZ_RAYE01000032.1_cds_WP_120445122.1_2499,1
gene_4163862,1
4_GL0059176,1
12_GL0005300,1
2-3_GL0069492,1
MH-6-3_GL0134576,1
gene_2646328,1
HF-F_4_GL0139277,1
HF-S_13_GL0205224,1
2-3_GL0051434,1
HF-F_11_GL0031572,1
gene_1107136,1
DSM22607_7_GL0084109,1
gene_730022,1
G1-1A_GL0086550,1
AF73-05_11_GL0201511,1
2-4_GL0075029,1
gene_1407395,1
HF-F_14_GL0171292,1
20_GL0031200,1
gene_3959369,1
AF73-05_8_GL0022996,1
S-Fe10_GL0175914,1
Chow_5_GL0066475,1
G1-1A_GL0062754,1
G1-1A_GL0069874,1
S-Fe5_GL0028330,1
AF73-05_14_GL0316605,1
Group2-8A_GL0233491,1
G1-1A_GL0002886,1
gene_4042644,1
6-7_GL0044243,1
S-Fe6_GL0191425,1
MH-6-5_GL0028906,1
3-7_GL0065865,1
Food_4_GL0031768,1
DSM22607_4_GL0317584,1
gene_3694613,1
Group2-3A_GL0115055,1
gene_3791883,1
G1-8A_GL0085390,1
HF-S_9_GL0088988,1
HF-F_4_GL0021684,1
gene_1354799,1
HF-F_1_GL0055571,1
8-3_GL0078432,1
28_GL0006975,1
5-7_GL0099682,1
MC-6-5_GL0131608,1
G1-1A_GL0025255,1
G1-1A_GL0106084,1
Food_14_GL0013635,1
2-3_GL0007111,1
G1-1A_GL0063148,1
Food_11_GL0149750,1
1-1_GL0085235,1
G1-1A_GL0091453,1
gene_1245284,1
S-Fe5_GL0024273,1
20_GL0044521,1
5-3_GL0062327,1
Food_10_GL0183042,1
12_GL0002495,1
MC-0-1_GL0126621,1
Food_14_GL0135379,1
Food_1_GL0307917,1
S-Fe19_GL0044330,1
Food_14_GL0129436,1
2A-dyr14-06_GL0059375,1
S-Fe8_GL0187939,1
gene_2438184,1
gene_3805374,1
Chow_1_GL0109943,1
gene_1907010,1
G1-1A_GL0079046,1
MC-6-4_GL0029805,1
34_GL0002100,1
Group2-5A_GL0113560,1
gene_4330845,1
gene_1456358,1
S-Fe2_GL0089608,1
gene_1343938,1
Group2-4A_GL0119336,1
S-Fe5_GL0080746,1
AF73-05_11_GL0362530,1
Chow_1_GL0285703,1
43_GL0017479,1
gene_3454858,1
52_GL0026730,1
gene_3890754,1
gene_2219208,1
4_GL0042122,1
Chow_5_GL0190998,1
NZ_RAZD01000082.1_cds_3542,1
DSM22607_7_GL0174123,1
6-5_GL0135320,1
7-6_GL0102248,1
1A-dyr1-07_GL0034835,1
Food_1_GL0298634,1
6-2_GL0020663,1
Food_6_GL0324191,1
NZ_KB822480.1_cds_WP_004057102.1_2108,1
6-2_GL0094885,1
S-Fe20_GL0192490,1
34_GL0080138,1
gene_2388870,1
gene_4031457,1
S-Fe10_GL0101557,1
gene_2425570,1
2-4_GL0038046,1
MC-6-3_GL0041016,1
G1-1A_GL0067161,1
gene_361237,1
5-3_GL0096105,1
S-Fe5_GL0109622,1
NZ_RAZE01000019.1_cds_WP_120400074.1_993,1
5-8_GL0070623,1
Chow_5_GL0337560,1
S-Fe7_GL0212624,1
11_GL0005120,1
AF73-05_3_GL0137058,1
gene_1768421,1
HF-F_11_GL0010711,1
G1-1A_GL0083635,1
gene_3967874,1
5-8_GL0135793,1
Food_4_GL0170555,1
Food_14_GL0169356,1
8-1_GL0074219,1
S-Fe12_GL0203197,1
DSM22607_13_GL0146457,1
1-1_GL0023802,1
NZ_RAYE01000039.1_cds_WP_120445608.1_2893,1
gene_2646883,1
G1-1A_GL0057433,1
Food_5_GL0222870,1
NZ_RAZD01000054.1_cds_2889,1
7-1_GL0046883,1
1A-dyr1-07_GL0028706,1
AF73-05_14_GL0221321,1
gene_838851,1
20_GL0082945,1
4-1_GL0054946,1
gene_4079290,1
DSM22607_4_GL0122310,1
gene_773370,1
gene_2741080,1
Food_11_GL0376507,1
Food_1_GL0203340,1
gene_4220453,1
S-Fe11_GL0006276,1
gene_1238693,1
HF-F_14_GL0106686,1
Chow_1_GL0043209,1
35_GL0057474,1
7-5_GL0055406,1
Chow_6_GL0197327,1
2A-dyr16-07_GL0090377,1
NZ_KB822441.1_cds_WP_004069505.1_695,1
gene_2196963,1
2-3_GL0096817,1
2-3_GL0093863,1
Food_14_GL0151349,1
MC-0-3_GL0032044,1
Group2-2A_GL0000396,1
HF-S_6_GL0137436,1
gene_2544788,1
gene_2748457,1
2-1_GL0057357,1
7-5_GL0004948,1
2-1_GL0020271,1
gene_3224217,1
NZ_RAYE01000025.1_cds_WP_120444203.1_1807,1
MC-6-1_GL0099296,1
gene_1403431,1
gene_4232255,1
2-3_GL0004737,1
gene_4579775,1
3-5_GL0092507,1
Chow_2_GL0153166,1
gene_2100458,1
gene_830204,1
gene_2806069,1
Chow_8_GL0033540,1
S-Fe9_GL0275617,1
HF-F_10_GL0128271,1
OB-1_5_GL0202740,1
Food_8_GL0262115,1
1_GL0100891,1
DSM22607_2_GL0331961,1
AF73-05_3_GL0191774,1
Food_9_GL0211546,1
2-3_GL0094255,1
4-3_GL0052520,1
3-1_GL0062111,1
HF-S_9_GL0263317,1
3-7_GL0024203,1
10_GL0026126,1
S-Fe7_GL0033205,1
AF73-05_8_GL0387816,1
S-Fe9_GL0253790,1
6-6_GL0074434,1
gene_755009,1
1_GL0013994,1
3_GL0027026,1
53_GL0064390,1
DSM22607_10_GL0079033,1
Food_11_GL0122756,1
gene_4582512,1
8-2_GL0011271,1
11_GL0123232,1
gene_2271260,1
MH-6-5_GL0110042,1
Chow_8_GL0281821,1
G1-1A_GL0106628,1
12_GL0088490,1
Chow_7_GL0062617,1
Group2-4A_GL0133095,1
MH-6-5_GL0105988,1
5-8_GL0152177,1
2_GL0048074,1
Chow_2_GL0120461,1
3-7_GL0001481,1
Chow_1_GL0203588,1
gene_4413072,1
gene_2859872,1
8-1_GL0025673,1
3-5_GL0123661,1
2-3_GL0037960,1
HF-F_7_GL0176595,1
6-3_GL0116268,1
2-3_GL0004569,1
7-1_GL0048096,1
Food_5_GL0175445,1
HF-F_5_GL0026297,1
HF-S_2_GL0199842,1
HF-S_11_GL0025254,1
OB-1_6_GL0313662,1
Group2-3A_GL0118275,1
Food_14_GL0117621,1
S-Fe1_GL0124731,1
HF-F_5_GL0151579,1
gene_397133,1
Chow_1_GL0088826,1
1A-dyr3-06_GL0007713,1
4-6_GL0096157,1
gene_579128,1
2-3_GL0084486,1
2-3_GL0100357,1
4-3_GL0046069,1
gene_4556612,1
Food_1_GL0028601,1
G1-5A_GL0206907,1
6-5_GL0122521,1
Food_9_GL0413501,1
46_GL0054649,1
G1-3A_GL0130988,1
Food_2_GL0119662,1
S-Fe6_GL0172709,1
22_GL0061909,1
10_GL0065038,1
6-6_GL0085072,1
gene_2789140,1
Chow_8_GL0141590,1
gene_3373045,1
35_GL0003481,1
47_GL0091008,1
gene_833846,1
4-8_GL0113519,1
Chow_5_GL0247543,1
52_GL0014933,1
gene_2732249,1
MH-6-2_GL0007163,1
Food_12_GL0102689,1
6-4_GL0093233,1
DSM22607_3_GL0201374,1
Food_5_GL0024477,1
gene_3892125,1
NZ_CP021421.1_cds_WP_068961794.1_961,1
gene_3416201,1
4-8_GL0068975,1
Chow_7_GL0006457,1
53_GL0066562,1
MC-0-1_GL0069121,1
2-3_GL0026267,1
gene_2233948,1
gene_2122412,1
DSM22607_4_GL0318668,1
gene_4606587,1
G1-7A_GL0098378,1
52_GL0047743,1
1A-dyr2-07_GL0043242,1
HF-F_10_GL0085571,1
MC-6-2_GL0037513,1
2-3_GL0079112,1
2-1_GL0109318,1
G1-1A_GL0002867,1
Chow_1_GL0288721,1
Group2-2A_GL0143504,1
gene_3098391,1
gene_462799,1
Chow_5_GL0023610,1
G1-1A_GL0063351,1
AF73-05_10_GL0049256,1
Group2-3A_GL0218795,1
gene_220790,1
6-3_GL0034013,1
2-3_GL0059449,1
gene_1447109,1
1-5_GL0066747,1
DSM22607_11_GL0126927,1
MH-0-5_GL0082802,1
Chow_2_GL0016899,1
gene_1083788,1
gene_1378020,1
9_GL0044695,1
MC-6-2_GL0195332,1
gene_887366,1
gene_4412676,1
S-Fe7_GL0216461,1
1A-dyr1-07_GL0020102,1
G1-6A_GL0067577,1
11_GL0060740,1
S-Fe14_GL0034242,1
G1-1A_GL0076600,1
OB-1_5_GL0273522,1
8-3_GL0003783,1
2-1_GL0064184,1
DSM22607_3_GL0289855,1
Chow_1_GL0215833,1
6-1_GL0003922,1
33_GL0083258,1
4-1_GL0062122,1
gene_1133125,1
6-4_GL0106215,1
49_GL0054096,1
1A-dyr4-07_GL0038508,1
gene_3351688,1
43_GL0008535,1
G1-1A_GL0062739,1
2795721814,1
S-Fe12_GL0066500,1
2-3_GL0018383,1
gene_553569,1
7-2_GL0074611,1
gene_4329841,1
Chow_1_GL0143423,1
G1-1A_GL0082971,1
MH-6-5_GL0076348,1
2-1_GL0010714,1
gene_4442701,1
39_GL0038061,1
Chow_7_GL0260052,1
gene_3617859,1
HF-F_13_GL0160399,1
gene_2215740,1
31_GL0003316,1
10_GL0060128,1
2-3_GL0094246,1
gene_1444953,1
HF-F_9_GL0080411,1
gene_3547996,1
gene_4203624,1
6-7_GL0038685,1
27_GL0001452,1
S-Fe11_GL0117964,1
S-Fe7_GL0114307,1
NZ_RAYY01000037.1_cds_3035,1
2-3_GL0018428,1
S-Fe6_GL0143182,1
MC-6-5_GL0030509,1
NZ_RAYW01000051.1_cds_WP_121700368.1_2093,1
6-7_GL0084944,1
Food_9_GL0304165,1
G1-1A_GL0072597,1
S-Fe9_GL0199035,1
8-3_GL0092014,1
Food_10_GL0239268,1
HF-F_4_GL0289979,1
Chow_2_GL0067616,1
11_GL0020087,1
50_GL0032164,1
40_GL0084037,1
Chow_3_GL0276011,1
2-1_GL0078988,1
gene_3823424,1
gene_2547991,1
Chow_1_GL0278150,1
gene_3568190,1
3-1_GL0024145,1
G1-5A_GL0012964,1
gene_3936540,1
Chow_5_GL0181121,1
Chow_5_GL0143640,1
2-3_GL0101329,1
DSM22607_13_GL0241499,1
S-Fe11_GL0120049,1
S-Fe10_GL0077463,1
gene_4465867,1
NZ_RAYQ01000005.1_cds_WP_120468230.1_3755,1
11_GL0048160,1
7-4_GL0029210,1
MC-6-5_GL0110958,1
gene_1988760,1
5-6_GL0076900,1
6-7_GL0017162,1
HF-S_2_GL0075963,1
11_GL0116359,1
G1-6A_GL0051984,1
2-3_GL0105805,1
8-7_GL0008842,1
Food_12_GL0229241,1
gene_1641939,1
MH-0-4_GL0065671,1
HF-F_5_GL0101465,1
gene_3365449,1
8-7_GL0077100,1
2-1_GL0057488,1
gene_2316587,1
gene_1240000,1
26_GL0060266,1
G1-1A_GL0086566,1
18_GL0163764,1
Group2-3A_GL0148889,1
gene_2919966,1
6-2_GL0019143,1
gene_307304,1
2A-dyr14-07_GL0025412,1
Group2-4A_GL0125477,1
gene_1590252,1
Food_11_GL0052875,1
gene_2592258,1
Chow_7_GL0150729,1
Group2-8A_GL0134812,1
1-2_GL0040050,1
MH-6-3_GL0101791,1
gene_4453138,1
6-1_GL0042206,1
HF-F_11_GL0224014,1
MH-6-4_GL0024585,1
1-4_GL0069091,1
HF-F_12_GL0100535,1
gene_3471869,1
G1-4A_GL0043976,1
OB-1_8_GL0316829,1
NZ_RAZG01000126.1_cds_443,1
S-Fe17_GL0007135,1
4-2_GL0080720,1
gene_3008427,1
MC-6-1_GL0039686,1
MC-6-2_GL0087530,1
G1-1A_GL0059687,1
gene_3380246,1
gene_2643227,1
2-1_GL0069337,1
S-Fe10_GL0116440,1
G1-8A_GL0058275,1
HF-S_6_GL0176206,1
6-4_GL0099247,1
G1-7A_GL0077798,1
35_GL0106611,1
OB-1_4_GL0118891,1
3-8_GL0026762,1
gene_4507484,1
7-1_GL0066997,1
NZ_RAYQ01000029.1_cds_WP_120471987.1_2134,1
G1-1A_GL0111184,1
G1-4A_GL0019791,1
MC-0-3_GL0061025,1
gene_3549980,1
NZ_RAZG01000030.1_cds_WP_120408442.1_2467,1
Chow_1_GL0276434,1
2-6_GL0031290,1
2-3_GL0040966,1
2-3_GL0086226,1
gene_1567482,1
2-3_GL0037945,1
Chow_1_GL0196746,1
13_GL0082260,1
gene_3314500,1
G1-1A_GL0059700,1
S-Fe12_GL0054050,1
14_GL0080460,1
gene_3144642,1
8-7_GL0006410,1
NZ_RAZH01000024.1_cds_WP_120393863.1_1319,1
23_GL0095259,1
G1-8A_GL0001042,1
6-2_GL0027688,1
OB-1_1_GL0230052,1
NZ_CP021421.1_cds_WP_068960385.1_2624,1
gene_4629903,1
Chow_8_GL0316452,1
G1-1A_GL0026934,1
MC-6-2_GL0013452,1
8-1_GL0003949,1
2-3_GL0055140,1
AF73-05_13_GL0211407,1
2-3_GL0037132,1
G1-1A_GL0002845,1
NZ_RAYU01000056.1_cds_5193,1
HF-F_14_GL0348551,1
G1-4A_GL0011114,1
gene_47839,1
Food_1_GL0063594,1
3-5_GL0006516,1
gene_832019,1
6-1_GL0023994,1
gene_1457421,1
MC-6-2_GL0131097,1
23_GL0072448,1
DSM22607_3_GL0332932,1
Food_4_GL0006974,1
1A-dyr3-06_GL0056649,1
gene_3424298,1
2-3_GL0093872,1
G1-6A_GL0000561,1
2-3_GL0000317,1
5-8_GL0117507,1
Food_1_GL0310081,1
G1-1A_GL0020177,1
Food_14_GL0292004,1
Chow_3_GL0236381,1
gene_2345596,1
G1-1A_GL0015475,1
gene_2612009,1
gene_3218603,1
24_GL0001733,1
G1-1A_GL0105119,1
NZ_KB822482.1_cds_2381,1
8-2_GL0045523,1
2-1_GL0056883,1
NZ_RAYO01000038.1_cds_WP_120396452.1_1437,1
1A-dyr3-06_GL0004463,1
31_GL0034312,1
DSM22607_10_GL0057806,1
MH-6-3_GL0081454,1
6-6_GL0068089,1
Chow_7_GL0260783,1
13_GL0092822,1
NZ_RAYW01000017.1_cds_WP_121699342.1_512,1
28_GL0102625,1
gene_2007317,1
NZ_RAYH01000020.1_cds_WP_002517014.1_2220,1
5_GL0041832,1
5-2_GL0056061,1
HF-F_1_GL0135257,1
OB-1_13_GL0162198,1
gene_3254834,1
2A-dyr14-06_GL0062236,1
S-Fe12_GL0088614,1
NZ_RAZE01000047.1_cds_WP_120400880.1_2964,1
MH-6-1_GL0036469,1
gene_3110688,1
gene_4042310,1
NZ_RAYW01000017.1_cds_WP_121699343.1_513,1
gene_2178820,1
